,event_uuid,harry_kane_x_location,defender_x_location,player,timestamp,minute,type,possession_team
67,53a9fb73-84c5-4f55-a9e5-bd600e020ef6,18.9,35.08,Harry Kane,00:07:11.916,97,Duel,Switzerland
68,20d33e3c-b505-4f91-9671-ca8a74cd133e,77.8,63.10,Harry Kane,00:10:27.882,100,Duel,England
69,563acb44-ab09-447f-bca9-f38ab2c8250b,74.7,87.64,Harry Kane,00:10:30.237,100,Ball Recovery,England
70,b1292b88-62e2-42a8-af94-641a9161431e,74.7,87.64,Harry Kane,00:10:30.237,100,Carry,England
71,70c03232-55bf-4002-bbe0-6ca5578f6690,74.9,119.52,Harry Kane,00:10:30.321,100,Dispossessed,England
72,3e8f6499-ad22-414b-8042-5f7216857d0a,51.7,67.73,Harry Kane,00:11:49.561,101,Pressure,Switzerland
73,a99bfc1e-cc22-4000-8c4c-ba50843c13db,41.2,47.68,Harry Kane,00:12:18.415,102,Pressure,Switzerland
74,435e5686-4f3c-40c6-85c6-d20c18b41123,83.3,85.00,Harry Kane,00:13:49.581,103,Pressure,England
75,2adcfbd5-d792-4e60-af51-916b71d24bcb,90.2,100.42,Harry Kane,00:00:09.176,105,Ball Receipt*,England
76,8cd938eb-782c-4cee-b743-9d5c508bd6c2,90.5,100.72,Harry Kane,00:00:09.176,105,Pass,England
77,47c2f179-ccef-4eb3-88fb-2c7321f94a2d,50.8,60.64,Harry Kane,00:02:25.324,107,Pressure,Switzerland
