,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
3255,,,,,,"[13.4, 35.7]",,,,,,,,,,,,4.94638,,,,,,,,,,,,d47035fc-dcd9-48bf-abda-03dee5b4c230,1990,,"[3.1, 34.7]",3942227,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yann Sommer,5550.0,Goalkeeper,61,Switzerland,773,"['0219646e-8757-4c4c-a763-cca8d1d00e15', 'cff5a641-8398-4faa-8e8d-3b9a10e65ae7']",45,,,,,,,,,,,,,,,,,,Switzerland,773,00:00:45.621,Carry,
3256,,,,,,"[51.7, 73.8]",,,,,,,,,,,,1.659398,,,,,,,,,,,,8925cc11-e851-4d1d-834b-7f148d0adc6a,1994,,"[58.3, 74.3]",3942227,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,62,England,768,"['1520b7bf-1a91-4249-a8dc-d9d60b5b1493', '6e8b24f4-e445-4ba1-803f-bf7b28bed596', 'aad5c10a-14ec-4abb-9ee9-f2da94dc870e']",53,,,,,,,,,,,,,,,,,,England,768,00:00:53.187,Carry,True
3257,,,,,,"[16.0, 57.4]",,,,,,,,,,,,1.183988,,,,,,,,,,,,04e0a60d-4b0c-42f7-9b6b-7b89a0809e47,1998,,"[15.0, 57.4]",3942227,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,62,England,768,"['49d82f15-811a-4c99-8538-9f5e75e68af0', '8d128bb8-0d94-4b81-b009-214caf46accb', 'd77db8fa-fe77-4cc2-b69e-dd25850b4845']",57,,,,,,,,,,,,,,,,,,England,768,00:00:57.706,Carry,True
3258,,,,,,"[31.8, 77.8]",,,,,,,,,,,,0.589168,,,,,,,,,,,,0c386874-db2a-463b-9c08-ec3680bd0dc2,2003,,"[31.2, 75.4]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,62,England,768,"['c080e3d3-5716-4c4a-90fd-54e7de63f390', 'f24c41e8-b3cf-4438-965f-cd23682fa695', 'f409e16a-2d48-48f4-b39e-f1f0bd66caa2']",0,,,,,,,,,,,,,,,,,,England,768,00:01:00.541,Carry,True
3259,,,,,,"[35.5, 68.8]",,,,,,,,,,,,1.218361,,,,,,,,,,,,e3d3fe06-0ede-4951-b971-bc962d744f9b,2009,,"[37.7, 71.6]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Right Attacking Midfield,62,England,768,"['028ca104-beef-4a95-ba2e-dc6893ba5802', '17e5d8f0-8091-4d5d-b5ee-c7dbdc5bb38b']",3,,,,,,,,,,,,,,,,,,England,768,00:01:03.470,Carry,
3260,,,,,,"[36.1, 17.7]",,,,,,,,,,,,1.32712,,,,,,,,,,,,28472f33-bf79-490c-8fd7-a7d5d87db4aa,2012,,"[30.5, 18.7]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezri Konsa Ngoyo,3822.0,Left Center Back,62,England,768,"['be346e0c-050a-4f8a-a451-2b2e908f30a7', 'd2dece15-3d3b-4960-911f-2c6c9005895e']",7,,,,,,,,,,,,,,,,,,England,768,00:01:07.490,Carry,
3261,,,,,,"[56.9, 19.1]",,,,,,,,,,,,1.075312,,,,,,,,,,,,f65561ee-4629-43ae-a30f-6ea66430ddca,2015,,"[54.7, 17.1]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,62,England,768,"['11652824-47b5-4f8e-b426-d89a10da92b6', '45e74261-d607-4e80-bb92-e1741fe6f898', 'd1c6dd84-0377-4b5f-a883-feb34e23e994']",10,,,,,,,,,,,,,,,,,,England,768,00:01:10.453,Carry,True
3262,,,,,,"[104.9, 23.5]",,,,,,,,,,,,5.240242,,,,,,,,,,,,c764a96e-4178-4d43-92e0-a4c00ba45d5e,2019,,"[56.9, 19.1]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,62,England,768,"['11652824-47b5-4f8e-b426-d89a10da92b6', '77871c4d-1170-4a7e-9ef5-70a7174475db', 'b6f4f756-6556-4e41-8318-5f328b14ee71', 'b925ed0f-2c7b-436a-ace7-189749f7d334', 'd1c6dd84-0377-4b5f-a883-feb34e23e994']",11,,,,,,,,,,,,,,,,,,England,768,00:01:11.529,Carry,True
3263,,,,,,"[20.9, 54.9]",,,,,,,,,,,,1.455865,,,,,,,,,,,,5aa03a00-8fb4-470a-aa94-3be33ec66583,2025,,"[16.6, 54.8]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Wing Back,62,England,768,"['2998c1eb-b144-43b8-95cf-e4d90c54e047', '5056fbdf-01b3-4653-b04c-8e97fbe32b05', '9deb5b49-ae23-4270-bf22-21391fc6d42e']",19,,,,,,,,,,,,,,,,,,Switzerland,773,00:01:19.639,Carry,True
3264,,,,,,"[94.8, 25.8]",,,,,,,,,,,,1.155638,,,,,,,,,,,,d009db88-b584-4656-912a-a9161da55758,2029,,"[99.2, 25.2]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Wing Back,62,England,768,"['68b9963c-3929-48b4-85e3-38012f48647e', '8a6aec95-b131-4be7-902f-84ac61e2d1f3']",21,,,,,,,,,,,,,,,,,,England,768,00:01:21.095,Carry,
3265,,,,,,"[91.6, 14.5]",,,,,,,,,,,,0.621874,,,,,,,,,,,,6e54b6ab-4278-4bd1-8689-08fde2e58b58,2032,,"[91.8, 14.2]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,62,England,768,"['17dd0000-7d34-4a0a-a01e-29ad8f89bfd2', '693e9c74-93a3-4410-b34a-1333513d7067']",22,,,,,,,,,,,,,,,,,,England,768,00:01:22.972,Carry,
3266,,,,,,"[104.8, 15.2]",,,,,,,,,,,,1.337732,,,,,,,,,,,,b1391482-f628-471f-ad9c-5d8043e2b375,2035,,"[104.8, 15.4]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,62,England,768,"['18e61d09-eac2-4917-8fef-afd994dac825', '5804e5e7-16a6-4c43-a3b3-2d9ae0324eb3']",24,,,,,,,,,,,,,,,,,,England,768,00:01:24.722,Carry,
3267,,,,,,"[111.9, 52.7]",,,,,,,,,,,,2.111517,,,,,,,,,,,,8c1f5f56-0871-48ae-a87a-968939195f57,2044,,"[114.9, 58.8]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing Back,62,England,768,"['3ca2efd6-4d62-4c34-a5d7-ac6e455f2e1a', '564e9c7c-fe22-470d-ab3d-cbc98d3dbaa2', 'f7c9d058-8c91-4a42-add7-38f77f42821f']",31,,,,,,,,,,,,,,,,,,England,768,00:01:31.208,Carry,True
3268,,,,,,"[55.0, 40.6]",,,,,,,,,,,,2.848995,,,,,,,,,,,,4d4dad89-7244-4449-9eda-420be0d36605,2052,,"[58.5, 43.1]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,62,England,768,"['54bfdca2-7923-4b8b-8ba2-5feeff21ea6f', 'b431a075-dcca-4fd8-a84d-4d4e51c93a8b']",39,,,,,,,,,,,,,,,,,,England,768,00:01:39.139,Carry,
3269,,,,,,"[66.6, 44.9]",,,,,,,,,,,,1.745761,,,,,,,,,,,,f92ee713-7128-4a5c-840c-49da8f32f421,2055,,"[64.7, 43.1]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,62,England,768,"['227d714b-7445-4e1a-b535-d92a7d684223', 'dba78169-b952-465b-8c6e-e312977996dc']",43,,,,,,,,,,,,,,,,,,England,768,00:01:43.405,Carry,
3270,,,,,,"[83.0, 73.1]",,,,,,,,,,,,0.723269,,,,,,,,,,,,e190a9e1-c04a-42d4-8609-6467980664c5,2058,,"[77.8, 73.5]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Right Attacking Midfield,62,England,768,"['9a04be89-52e4-422e-bb82-203b53caf7ee', 'd2c8770c-d3b7-436d-af03-6ace316d3428']",47,,,,,,,,,,,,,,,,,,England,768,00:01:47.044,Carry,
3271,,,,,,"[97.3, 73.5]",,,,,,,,,,,,1.549854,,,,,,,,,,,,9013dd34-76fb-4c14-954e-0ea9a04659b5,2061,,"[96.9, 75.0]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing Back,62,England,768,"['6a726732-dd36-49c2-a382-7d2f79f447ab', '9037e81c-46ed-43eb-8444-135a5679ea14']",49,,,,,,,,,,,,,,,,,,England,768,00:01:49.366,Carry,
3272,,,,,,"[90.8, 70.2]",,,,,,,,,,,,1.244991,,,,,,,,,,,,7850fdbe-0322-48d5-a0c3-740a77d0c4ea,2064,,"[90.2, 70.2]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Right Attacking Midfield,62,England,768,"['5774c8b5-38ae-49cb-875d-9734c4dcceb0', 'f5035df1-f425-48d1-a805-8a4dfdc97976']",52,,,,,,,,,,,,,,,,,,England,768,00:01:52.020,Carry,
3273,,,,,,"[84.9, 53.2]",,,,,,,,,,,,0.909663,,,,,,,,,,,,b453fce8-3054-4b8f-8018-8d89986216a1,2067,,"[83.7, 52.5]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,62,England,768,"['5bfa1e98-c004-4717-84f6-5dd86d640cee', '9fea328c-f011-4de6-8aef-4e7d2432c945']",54,,,,,,,,,,,,,,,,,,England,768,00:01:54.508,Carry,
3274,,,,,,"[78.1, 58.7]",,,,,,,,,,,,1.768055,,,,,,,,,,,,7c5e0ccd-73dc-4eee-8841-6c57dfd48190,2072,,"[75.9, 56.9]",3942227,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,62,England,768,"['3eef37af-3969-422f-bfef-f8c46c59f1a7', 'ef3895f9-36a4-471f-a523-b210f05ba41d']",57,,,,,,,,,,,,,,,,,,England,768,00:01:57.499,Carry,
3275,,,,,,"[94.1, 71.2]",,,,,,,,,,,,3.02202,,,,,,,,,,,,f94015b3-a78e-451b-9766-5442b6ecc466,2075,,"[93.8, 78.2]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing Back,62,England,768,"['96561a35-45d5-47f8-9861-34739c68d871', 'cc7ad66e-f756-48be-812c-1216bc3a7e1c', 'ecf56d9b-94a1-4d78-9327-e9ec7223ad9f']",0,,,,,,,,,,,,,,,,,,England,768,00:02:00.781,Carry,True
3276,,,,,,"[92.2, 57.5]",,,,,,,,,,,,0.554039,,,,,,,,,,,,ca9047ed-e57b-42b5-921b-830be535aeb4,2079,,"[92.5, 57.5]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,62,England,768,"['20796ff1-f49d-4506-aa05-0baaa95d396c', 'ab467f6b-fdc8-4623-9c20-820dfba0a24e']",4,,,,,,,,,,,,,,,,,,England,768,00:02:04.541,Carry,
3277,,,,,,"[83.9, 60.0]",,,,,,,,,,,,0.903142,,,,,,,,,,,,dc982550-7d76-488a-abf4-d6e4c3a72893,2082,,"[82.6, 59.0]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,62,England,768,"['02776c6c-dc00-46e7-88ce-d2fb1ed7b347', '10314ccc-5c5e-4bd5-847b-67ed61fdebba']",6,,,,,,,,,,,,,,,,,,England,768,00:02:06.518,Carry,
3278,,,,,,"[98.9, 74.4]",,,,,,,,,,,,1.876822,,,,,,,,,,,,4206805e-8837-4e9a-88f6-dfef45108a3d,2085,,"[96.3, 75.4]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Right Attacking Midfield,62,England,768,"['ddca516d-bc75-4c3c-8e74-0cd3c270b360', 'f3d27ea2-7cf2-444e-8ce5-1bdd54627543']",8,,,,,,,,,,,,,,,,,,England,768,00:02:08.547,Carry,
3279,,,,,,"[90.7, 57.8]",,,,,,,,,,,,0.977064,,,,,,,,,,,,250c3d2b-2719-4b08-8812-1958e9257025,2088,,"[90.7, 59.8]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing Back,62,England,768,"['18c7d766-a501-499e-ad2e-9208abcb4fcc', 'f24cbdad-8f09-44db-8f5d-b815211aa25e']",11,,,,,,,,,,,,,,,,,,England,768,00:02:11.147,Carry,
3280,,,,,,"[100.0, 51.1]",,,,,,,,,,,,0.265972,,,,,,,,,,,,cb804834-4df2-4d8e-a51d-daaf7ce4c6d3,2092,,"[100.0, 50.7]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,62,England,768,"['02c66a90-1eaa-430d-8911-a8901522603e', '507e5729-6915-4016-a986-02465630e6b0', 'e8f3c62e-1c2f-46a4-a22d-e55d6989ae44']",12,,,,,,,,,,,,,,,,,,England,768,00:02:12.789,Carry,True
3281,,,,,,"[65.8, 23.5]",,,,,,,,,,,,2.712346,,,,,,,,,,,,e043fed5-8624-4f77-8622-18173a0e056c,2096,,"[64.9, 24.2]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezri Konsa Ngoyo,3822.0,Left Center Back,62,England,768,"['5bf46539-2d65-4f83-b975-acb3240facee', 'f9acb11e-ffd4-46a1-bb2b-84bbcf8b1bbc']",18,,,,,,,,,,,,,,,,,,England,768,00:02:18.224,Carry,
3282,,,,,,"[79.5, 7.3]",,,,,,,,,,,,1.036529,,,,,,,,,,,,c8b547f1-b470-4994-8ddb-c6025da8b49b,2099,,"[78.4, 8.4]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Wing Back,62,England,768,"['51d5fa3b-44a9-43af-81d0-46e4adf2a2f7', 'eaec0251-9bac-4dd0-bc21-b0c3ecabbb87']",22,,,,,,,,,,,,,,,,,,England,768,00:02:22.508,Carry,
3283,,,,,,"[102.6, 4.0]",,,,,,,,,,,,2.600687,,,,,,,,,,,,2125c3af-e1e1-4092-bf64-9db48ab87aab,2102,,"[90.7, 6.6]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,62,England,768,"['30a4dc1b-357e-49c9-a971-1aa960b4a804', '6b8100b2-2ba6-4a2e-99ca-56aa069c7cba', 'e4be3ffa-8b92-4671-8865-93139dab5c55']",25,,,,,,,,,,,,,,,,,,England,768,00:02:25.580,Carry,True
3284,,,,,,"[8.4, 74.7]",,,,,,,,,,,,1.200897,,,,,,,,,,,,82c694fd-bd2d-4e33-8aca-3a12cd52b5c3,2108,,"[20.6, 77.0]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Ndoye,45190.0,Right Wing Back,63,Switzerland,773,"['6a8b1303-c6f6-47aa-81a3-a7cedc19430a', '754e4615-50d4-465f-af02-06b7db26f6bf']",29,,,,,,,,,,,,,,,,,,Switzerland,773,00:02:29.943,Carry,
3285,,,,,,"[3.9, 70.5]",,,,,,,,,,,,0.06762,,,,,,,,,,,,2aafcabb-8825-4b5a-a293-57b796398404,2112,,"[4.2, 70.4]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,63,Switzerland,773,"['6c37f869-a028-43b5-aedb-4d4d3c936ec8', '9850793c-bd86-42e1-ae1c-17a9cfe4bda4', 'e88ea636-39d3-4589-b863-7d5c59137ddd']",32,,,,,,,,,,,,,,,,,,Switzerland,773,00:02:32.082,Carry,True
3286,,,,,,"[47.5, 43.8]",,,,,,,,,,,,1.816582,,,,,,,,,,,,e23e492a-258a-48c8-be78-e9392618f550,2116,,"[39.7, 51.7]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,63,Switzerland,773,"['296c4bc2-39ec-4654-a926-4256e9466ff5', 'af8aa230-7e1c-45b9-97c6-ccb274401506', 'b89709ab-8aaf-4cd3-9332-6f7145577f6b', 'c26f913f-6ce2-46f3-8be1-d6624ae9db4e']",35,,,,,,,,,,,,,,,,,,Switzerland,773,00:02:35.061,Carry,True
3287,,,,,,"[40.4, 48.9]",,,,,,,,,,,,4.420123,,,,,,,,,,,,a18b86f2-7ea4-4492-9d09-76d5a19ef44f,2120,,"[62.8, 44.1]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,64,England,768,"['1d3096e0-e38c-47e2-b390-80562e104428', '43424e01-71d7-48d9-8f00-74ef711f39cd']",38,,,,,,,,,,,,,,,,,,England,768,00:02:38.229,Carry,
3288,,,,,,"[83.9, 69.8]",,,,,,,,,,,,7.598723,,,,,,,,,,,,416e739b-d3d0-4ea5-8259-5ddd55c0602f,2123,,"[56.0, 60.0]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Right Attacking Midfield,64,England,768,"['60a38f23-e11b-4c93-8470-a3bd601f4c6d', 'b7fbcd73-6a07-43dc-9051-c8a1538df9de']",44,,,,,,,,,,,,,,,,,,England,768,00:02:44.096,Carry,
3289,,,,,,"[97.6, 70.8]",,,,,,,,,,,,1.899419,,,,,,,,,,,,f4cc5942-484b-42fb-a8bc-655be0c18744,2126,,"[91.6, 77.6]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing Back,64,England,768,"['18f008e7-3564-4f89-a769-b06661f5de90', '4239b527-e982-4016-b8a4-c985526423ee']",52,,,,,,,,,,,,,,,,,,England,768,00:02:52.959,Carry,
3290,,,,,,"[97.0, 55.6]",,,,,,,,,,,,0.321192,,,,,,,,,,,,112c3ee3-734f-4a38-a5d0-21c08dc44145,2130,,"[97.0, 55.5]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Right Attacking Midfield,64,England,768,"['079cf864-7980-4027-85d3-b9b2f02ceebd', '78d2ce5a-8256-4a55-bd84-c4f29bec1f28', 'f1976d2c-a7c6-4bff-b4d7-6968e2912bbf']",55,,,,,,,,,,,,,,,,,,England,768,00:02:55.604,Carry,True
3291,,,,,,"[42.3, 17.1]",,,,,,,,,,,,3.136309,,,,,,,,,,,,2122a53e-d8ee-4b9a-916d-0eb45aa0d6cf,2134,,"[22.8, 23.0]",3942227,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Vargas,30401.0,Left Attacking Midfield,65,Switzerland,773,"['c85c6491-fd5d-4e34-ae6d-75c9610b9e5d', 'f18d2bb3-ec75-4956-88db-81306baaaa07']",56,,,,,,,,,,,,,,,,,,Switzerland,773,00:02:56.901,Carry,
3292,,,,,,"[51.1, 5.7]",,,,,,,,,,,,1.357487,,,,,,,,,,,,9900a623-39b0-462c-91ff-2474ce2e755d,2137,,"[44.9, 7.0]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,65,Switzerland,773,"['5d494f15-a3e3-46a4-824d-891123b50e30', '71793ec6-4786-4399-848e-ba040a2b6623', 'd153dd8d-06d4-45aa-9b9e-da27a2778bc0']",0,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:00.754,Carry,True
3293,,,,,,"[56.5, 76.6]",,,,,,,,,,,,1.228496,,,,,,,,,,,,3fa86135-1f95-460c-a14c-a0c503c98435,2144,,"[56.5, 76.2]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing Back,66,England,768,"['82588116-5a4c-423b-bf2a-19859aea0a22', '9dbfaff9-883a-40f6-8b08-b97705f9d3a5', 'bbcf812c-06ff-4449-8432-3ac206a723ed', 'dc6d8a0e-4562-4fe5-9b15-dfea985f2da4']",4,,,,,,,,,,,,,,,,,,England,768,00:03:04.320,Carry,True
3294,,,,,,"[45.3, 59.3]",,,,,,,,,,,,0.873792,,,,,,,,,,,,f002a1ad-48c8-44dd-ab20-60a92fda52e5,2149,,"[44.3, 60.4]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,67,England,768,"['8b536c58-0d00-43a6-91bb-49a62ef4635b', 'e9ab9d9b-0782-4dd2-874e-b6b85b75903e']",14,,,,,,,,,,,,,,,,,,England,768,00:03:14.010,Carry,
3295,,,,,,"[42.5, 45.7]",,,,,,,,,,,,0.605824,,,,,,,,,,,,0a0969d0-10b4-4cdd-b626-4bf64ade3808,2152,,"[41.2, 44.5]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,67,England,768,"['1b072fe9-25f3-4cf1-8ec0-378a7f7eba98', '97d1e372-178a-4be0-8384-d806430bd64c']",16,,,,,,,,,,,,,,,,,,England,768,00:03:16.425,Carry,
3296,,,,,,"[50.4, 14.2]",,,,,,,,,,,,2.126542,,,,,,,,,,,,397273fc-2833-4749-90ce-009b2b9e1c36,2155,,"[55.4, 9.7]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ezri Konsa Ngoyo,3822.0,Left Center Back,67,England,768,"['13d81920-bea0-41d2-a226-f0b85a9bab1a', 'cc519557-1601-4dc7-a3bd-c6c97f9dd4d7']",19,,,,,,,,,,,,,,,,,,England,768,00:03:19.286,Carry,
3297,,,,,,"[34.1, 25.2]",,,,,,,,,,,,2.085543,,,,,,,,,,,,d2efe800-44bb-4d1d-860b-db312781c9ca,2158,,"[34.2, 26.5]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,67,England,768,"['3758c75f-14bc-48bc-9ec6-3eddb06b1251', '9f65fd27-9f3c-4ce3-9309-57b8379018e8']",22,,,,,,,,,,,,,,,,,,England,768,00:03:22.944,Carry,
3298,,,,,,"[45.3, 38.3]",,,,,,,,,,,,3.891173,,,,,,,,,,,,ddd2831a-a36c-4d1a-b78b-732b2e56a9c6,2161,,"[44.0, 25.2]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Left Attacking Midfield,67,England,768,"['8e80bc11-5830-48e7-b481-b4b4ffc66719', 'c1c8853b-d5c0-4177-a095-1008e73bce63']",26,,,,,,,,,,,,,,,,,,England,768,00:03:26.140,Carry,
3299,,,,,,"[56.4, 63.3]",,,,,,,,,,,,2.079729,,,,,,,,,,,,32e2073c-301a-4eef-ba01-4b6450c47e06,2164,,"[50.7, 68.0]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Center Back,67,England,768,"['3d892cd2-0506-4996-92d1-38c857b69c8f', '4d62a7fe-fccb-4ef1-87df-8cb0dfc2279e']",31,,,,,,,,,,,,,,,,,,England,768,00:03:31.795,Carry,
3300,,,,,,"[10.3, 56.6]",,,,,,,,,,,,2.029178,,,,,,,,,,,,ab21539f-5d08-41b7-bdc7-dd75f46206ff,2169,,"[4.8, 57.2]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yann Sommer,5550.0,Goalkeeper,68,Switzerland,773,"['411cec08-1f57-4e80-a5ce-3d99a90fbe13', '960f19e7-f7a0-4377-9c0e-b47174cde987']",40,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:40.529,Carry,
3301,,,,,,"[33.5, 27.9]",,,,,,,,,,,,3.883864,,,,,,,,,,,,d2b342f9-6a25-4311-a7f3-a5f6a109c053,2172,,"[18.2, 35.2]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuel Obafemi Akanji,5549.0,Center Back,68,Switzerland,773,"['8071dc54-fe0d-4757-a6a3-391bb9927de2', 'f213b134-4189-4c7d-802e-110f09c07868']",44,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:44.443,Carry,
3302,,,,,,"[47.9, 18.1]",,,,,,,,,,,,0.762664,,,,,,,,,,,,cf7b4598-df63-4117-873c-5b75a646e6e7,2175,,"[50.5, 22.3]",3942227,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ruben Vargas,30401.0,Left Attacking Midfield,68,Switzerland,773,"['42ca29ad-957b-41fe-a284-80789c0cb66b', '7d4fb7ff-cd23-4fc9-8a94-8e329eebfaff', 'd018ed25-09e6-4b6a-afa3-afb3310db3a4']",49,,,,,,,,,,,,,,,,,,Switzerland,773,00:03:49.449,Carry,True
3303,,,,,,"[36.5, 30.7]",,,,,,,,,,,,4.804103,,,,,,,,,,,,ea2f3a30-0fbd-4baf-8b49-93d8c4c72afe,2182,,"[37.0, 26.5]",3942227,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,69,Switzerland,773,"['4c94c58c-287e-4d94-b0e1-b9e5096a859f', '64e2edd1-1743-416a-8a85-f9cead98f1bf']",46,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:46.921,Carry,
3304,,,,,,"[41.9, 73.4]",,,,,,,,,,,,0.971603,,,,,,,,,,,,d1c91a08-1fdf-4517-a421-40b797792e72,2185,,"[42.3, 75.3]",3942227,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,69,Switzerland,773,"['16d3d6f3-0c39-4f44-9149-2a1334edb3bf', '6fa9aa13-a90a-4fca-9df5-e9c6f12b72ac']",53,,,,,,,,,,,,,,,,,,Switzerland,773,00:04:53.978,Carry,
