,50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
950,,,,,,,,,,,,,,,,1.138231,,,,,,,,,,,,,,67d0b3e8-7413-4d44-93cc-60b306ee27f2,3061,,,"[49.2, 76.0]",3942819,81,,,,-1.5707964,,Right Foot,,,,"[49.2, 62.3]",,Ground Pass,13.7,,,Declan Rice,3943.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,98,England,768,['a58760c3-8f49-44d6-935e-73987987f87e'],12,,,,,,,,,,,,,,,,,England,768,00:36:12.408,Pass,
951,,,,,,,,,,,,,,,,1.310033,,,,,,,,,,,,,,44a92ff9-708f-4662-b1d2-5e25ae014511,3064,,,"[49.2, 62.3]",3942819,81,,,,-1.9107267,,Right Foot,,,,"[43.4, 45.9]",,Ground Pass,17.395401,,,John Stones,3244.0,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,98,England,768,['299eca75-40c4-4e13-be25-8ff78672a966'],14,,,,,,,,,,,,,,,,,England,768,00:36:14.613,Pass,
952,,,,,,,,,,,,,,,,1.396761,,,,,,,,,,,,,,c06e7ff3-3677-4dc1-b2d9-b156f4cf9e3c,3067,,,"[43.4, 45.9]",3942819,81,,,,-1.0730506,,Right Foot,,,,"[55.3, 24.0]",,Ground Pass,24.924286,,,Jude Bellingham,30714.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,98,England,768,['22880c2c-fd9a-4030-8700-c3d760562957'],16,,,,,,,,,,,,,,,,,England,768,00:36:16.924,Pass,
953,,,,,,,,,,,,,,,,1.295685,,,,,,,,,,,,,,120a6e54-5a04-492b-8edb-5d8a9b39768c,3070,,,"[63.6, 22.6]",3942819,81,,,,-0.8783769,,Right Foot,,,,"[77.7, 5.6]",,Ground Pass,22.086422,,,Luke Shaw,3382.0,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,98,England,768,['533388a2-7159-4834-9a0c-babc55a0ac43'],19,,,,,,,,,,,,,,,,,England,768,00:36:19.486,Pass,
954,,,,,,,,,,,,,,,,1.560193,,,,,,,,,,,,,,d56dc116-269a-449d-b020-6d39db34eccd,3073,,,"[76.7, 5.6]",3942819,81,,,,2.8497999,,Left Foot,,,,"[49.4, 13.8]",,Ground Pass,28.504911,,,Marc Guehi,34526.0,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,98,England,768,['f754a09f-1f92-4ce4-8f83-596db23ea099'],21,,,,,,,,,,,,,,,,,England,768,00:36:21.508,Pass,
955,,,,,,,,,,,,,,,,1.391429,,,,,,,,,,,,,,2fe5883a-26a8-4807-baef-853e5909edf6,3076,,,"[49.4, 13.8]",3942819,81,,,,1.5962454,,Right Foot,,,,"[48.7, 41.3]",,Ground Pass,27.508907,,,John Stones,3244.0,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,98,England,768,['5763f156-9a58-44de-9886-1feb23cfdd9a'],24,,,,,,,,,,,,,,,,,England,768,00:36:24.190,Pass,
956,,,,,,,,,,,,,,,,1.235341,,,,,,,,,,,,,,84c21882-e5a0-4412-b0c8-8f9c530d8d92,3079,,,"[52.3, 39.5]",3942819,81,,,,1.4745041,,Left Foot,,,,"[54.0, 57.1]",,Ground Pass,17.681911,,,Kyle Walker,3205.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,98,England,768,['ad0b2b03-9ad0-43cd-97a7-591d1c23d937'],27,,,,,,,,,,,,,,,,,England,768,00:36:27.593,Pass,
957,,,,,,,,,,,,,,,,1.053145,,,,,,,,,,,,,,879bc0c6-30c7-4e04-971c-4e7a9e6f506f,3082,,,"[54.0, 57.1]",3942819,81,,,,-1.8358392,,Right Foot,,,,"[48.3, 36.1]",,Ground Pass,21.759825,,,John Stones,3244.0,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,98,England,768,['9b90ae37-857b-4fe1-9ce1-ba9ac5a14333'],29,,,,,,,,,,,,,,,,,England,768,00:36:29.465,Pass,
958,,,,,,,,,,,,,,,,1.013712,,,,,,,,,,,,,,aecd7f21-0f32-43fb-8afd-63550b424072,3085,,,"[48.3, 36.1]",3942819,81,,,,-0.41135374,,Right Foot,,,,"[63.2, 29.6]",,Ground Pass,16.256075,,,Jude Bellingham,30714.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,98,England,768,['3b8387a8-fc2d-4154-947d-b69c4ca831b9'],31,,,,,,,,,,,,,,,,,England,768,00:36:31.429,Pass,
959,,,,,,,,,,,,,,,,2.5427,,,,,,,,,,,,,,acaa8c13-ea3d-49a2-88e3-b56dbf541ece,3088,,,"[53.3, 29.6]",3942819,81,,,,2.7180927,,Right Foot,,,,"[14.7, 47.0]",,Ground Pass,42.340523,,,Jordan Pickford,3468.0,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,98,England,768,['8d88647e-557a-4d46-9f8c-016757bb2728'],33,,,,,,,,,,,,,,,,,England,768,00:36:33.473,Pass,
960,,,,,,,,,,,,,,,,1.639389,,,,,,,,,,,,,,573f3092-284d-4cb0-b2b0-3a3d5d915049,3091,,,"[14.7, 46.8]",3942819,81,,,,-1.1191602,,Left Foot,,,,"[34.2, 6.6]",,Ground Pass,44.679863,,,Marc Guehi,34526.0,,True,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,98,England,768,['6da19c9a-61cf-4ed0-8bab-19ca5ed619b0'],38,,,,,,,,,,,,,,,,,England,768,00:36:38.480,Pass,
961,,,,,,,,,,,,,,,,1.233814,,,,,,,,,,,,,,9b205ceb-4178-4f8c-867d-b834b21ee01b,3094,,,"[33.6, 6.6]",3942819,81,,,,1.8631436,,Left Foot,,,,"[27.4, 27.2]",,Ground Pass,21.512787,,,Jude Bellingham,30714.0,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,98,England,768,['09fa8711-98fb-40c6-aa49-47c7fa182ee6'],41,,,,,,,,,,,,,,,,,England,768,00:36:41.309,Pass,
962,,,,,,,,,,,,,,,,2.317986,,,,,,,,,,,,,,945e9d96-5c29-47ab-9085-05b7701256ef,3097,,,"[40.8, 30.3]",3942819,81,,,,1.6460637,,Left Foot,,,,"[38.5, 60.8]",,Ground Pass,30.586597,,,John Stones,3244.0,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,98,England,768,['8428c684-1dcd-4330-9061-dd3fea0a8463'],45,,,,,,,,,,,,,,,,,England,768,00:36:45.850,Pass,
963,,,,,,,,,,,,,,,,0.799392,,,,,,,,,,,,,,d41558c6-df6d-44d9-8114-426ab5ea29b4,3100,,,"[50.9, 63.9]",3942819,81,,,,-0.15842448,,Right Foot,,,,"[67.8, 61.2]",,Ground Pass,17.11432,,,Cole Palmer,39461.0,,,,,,2,Regular Play,John Stones,3244.0,Center Back,98,England,768,['deb93b57-cd42-4e7f-b01e-dd46c1729ebc'],54,,,,,,,,,,,,,,,,,England,768,00:36:54.589,Pass,
964,,,,,,,,,,,,,,,,1.101497,,,,,,,,,,,,,,32557f09-f727-456f-a436-3088756c0616,3103,,,"[67.8, 61.2]",3942819,81,,,,-2.1751018,,Left Foot,,,,"[53.3, 40.2]",,Ground Pass,25.5196,,,Jude Bellingham,30714.0,,,,,,2,Regular Play,Cole Palmer,39461.0,Right Attacking Midfield,98,England,768,['2b4c7d90-c894-40a6-b9eb-c51b3803ca73'],55,,,,,,,,,,,,,,,,,England,768,00:36:55.459,Pass,
965,,,,,,,,,,,,,,,,2.395306,,,,,,,,,,,,,,7d9ebba9-9cc9-4fb3-9576-5b75db072164,3106,,,"[65.2, 34.9]",3942819,81,,,,-1.2082521,,Right Foot,,,,"[76.2, 5.9]",,Ground Pass,31.016125,,,Marc Guehi,34526.0,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Attacking Midfield,98,England,768,['970caa39-17bd-4385-9611-5c71e5d80bf7'],59,,,,,,,,,,,,,,,,,England,768,00:36:59.798,Pass,
966,,,,,,,,,,,,,,,,0.773374,,,,,,,,,,,,,,6239ded5-dbc5-4838-8585-aa81e6eac14c,3109,,,"[76.2, 5.9]",3942819,82,,,,-0.21866895,,Right Foot,,,,"[83.4, 4.3]",,Ground Pass,7.3756356,,,Luke Shaw,3382.0,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,98,England,768,['a246acd5-c9ed-45d2-af56-bb2ba06381c7'],2,,,,,,,,,,,,,,,,,England,768,00:37:02.731,Pass,
967,,,,,,,,,,,,,,,,1.136264,,,,,,,,,,,,,,82b45f13-d8d5-45f1-a7d6-d036b2443a6e,3112,,,"[80.3, 5.6]",3942819,82,,,,-3.0502977,,Left Foot,,,,"[66.1, 4.3]",,Ground Pass,14.259383,,,Marc Guehi,34526.0,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,98,England,768,['7771c3dd-1169-4701-a5b5-78d42d0ef5da'],4,,,,,,,,,,,,,,,,,England,768,00:37:04.969,Pass,
968,,,,,,,,,,,,,,,,1.21309,,,,,,,,,,,,,,bf263956-c45a-4143-9c3d-2477419bd5c6,3115,,,"[66.1, 4.3]",3942819,82,,,,0.9035784,,Right Foot,,,,"[82.8, 25.5]",,Low Pass,26.987589,,,Ollie Watkins,4760.0,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,98,England,768,['03096b8e-dfe9-4a30-bcc9-4532ae22e7de'],6,,,,,,,,,,,,,,,,,England,768,00:37:06.684,Pass,
969,,,,,,,,,,,,,,,,0.675096,,,,,,,,,,,,,,720bf17b-6905-420a-a403-5ff041b6548d,3121,,,"[47.7, 46.3]",3942819,82,,,,0.96479565,,Right Foot,,,,"[55.6, 57.7]",,Ground Pass,13.869751,,,Joey Veerman,21633.0,,,,,Recovery,2,Regular Play,Wout Weghorst,7829.0,Center Forward,99,Netherlands,941,['cc1f87a1-db8a-4e13-8d3c-b6e66ca793fd'],9,,,,,,,,,,,,,,,,,Netherlands,941,00:37:09.722,Pass,
970,,,,,,,,,,,,,,,,0.44321,,,,,,,,,,,,,,ad880b42-f24a-4c57-b750-10dbedda1531,3124,,,"[55.6, 57.5]",3942819,82,,,,1.412556,,Left Foot,,,,"[57.1, 66.9]",,Ground Pass,9.518929,,,Xavi Simons,39167.0,,,,,,2,Regular Play,Joey Veerman,21633.0,Center Attacking Midfield,99,Netherlands,941,['d2e3e055-015e-42b3-849e-c38fbec1c13b'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:37:11.347,Pass,
971,,,,,,,,,,,,,,,,1.145911,,,,,,,,,,,,,,20b314d0-6596-436e-96b8-bb3b043a1b81,3127,,,"[57.1, 66.9]",3942819,82,,,,-2.3386524,,Right Foot,,,,"[43.1, 52.4]",,Ground Pass,20.155643,,,Jerdy Schouten,15503.0,,,,,,2,Regular Play,Xavi Simons,39167.0,Right Wing,99,Netherlands,941,['72d560d0-7b59-4a10-971d-dcbec794ad04'],11,,,,,,,,,,,,,,,,,Netherlands,941,00:37:11.831,Pass,
972,,,,,,,,,,,,,,,,0.939604,,,,,,,,,,,,,,2f0c6cf3-4b2e-42c1-83b3-143027dffd0c,3130,,,"[48.5, 56.6]",3942819,82,,,,-1.9314883,,Right Foot,,,,"[44.2, 45.2]",,Ground Pass,12.184006,,,Tijjani Reijnders,21582.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,99,Netherlands,941,['c12d727e-383a-4103-a585-9014da04dffe'],13,,,,,,,,,,,,,,,,,Netherlands,941,00:37:13.939,Pass,
973,,,,,,,,,,,,,,,,1.291487,,,,,,,,,,,,,,3b14fd41-21bb-4fee-971d-3fd3afb9075c,3133,,,"[47.7, 30.7]",3942819,82,,,,-1.9524364,,Right Foot,,,,"[41.6, 15.5]",,Ground Pass,16.37834,,,Nathan Aké,3306.0,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,99,Netherlands,941,['a01808ad-fbad-49ae-bafe-adac78b461dd'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:37:19.667,Pass,
974,,,,,,,,,,,,,,,,1.295591,,,,,,,,,,,,,,6ceea55c-4e78-4e43-9455-b2f8722f1a35,3136,,,"[41.6, 15.5]",3942819,82,,,,1.6304656,,Left Foot,,,,"[39.3, 54.0]",,Ground Pass,38.56864,,,Jerdy Schouten,15503.0,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,99,Netherlands,941,['7c76e024-dff7-463d-a665-4f3dcc0b1533'],21,,,,,,,,,,,,,,,,,Netherlands,941,00:37:21.827,Pass,
975,,,,,,,,,,,,,,,,1.254181,,,,,,,,,,,,,,28132929-f2a0-431d-9827-7efe663e8231,3139,,,"[42.4, 53.2]",3942819,82,,,,1.4883391,,Left Foot,,,,"[43.4, 65.3]",,Ground Pass,12.141252,,,Stefan de Vrij,7787.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,99,Netherlands,941,['4533e5b2-659a-4641-a5aa-a89fd6801156'],25,,,,,,,,,,,,,,,,,Netherlands,941,00:37:25.055,Pass,
976,,,,,,,,,,,,,,,,1.659688,,,,,,,,,,,,,,5cfabbbf-f29c-4eab-ab29-a6f91e7978d2,3141,,,"[43.4, 65.3]",3942819,82,,,,-1.8065388,,Right Foot,,,,"[34.2, 27.0]",,Ground Pass,39.389465,,,Virgil van Dijk,3669.0,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,99,Netherlands,941,['589e048b-4fdd-4111-ab94-e76ad4d5b8fc'],26,,,,,,,,,,,,,,,,,Netherlands,941,00:37:26.309,Pass,
977,,,,,,,,,,,,,,,,0.917291,,,,,,,,,,,,,,d074d19b-57e3-4a5c-8b80-41e3d9a4dca1,3144,,,"[35.6, 28.7]",3942819,82,,,,0.34097895,,Right Foot,,,,"[48.0, 33.1]",,Ground Pass,13.157507,,,Tijjani Reijnders,21582.0,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,99,Netherlands,941,['535c141e-e9d7-4468-afab-ee4ebbba1bde'],29,,,,,,,,,,,,,,,,,Netherlands,941,00:37:29.808,Pass,
978,,,,,,,,,,,,,,,,0.763826,,,,,,,,,,,,,,6960d947-286a-4ce9-a23f-6d99820a4af3,3146,,,"[48.0, 33.1]",3942819,82,,,,-3.0192559,,Right Foot,,,,"[35.8, 31.6]",,Ground Pass,12.291867,,,Virgil van Dijk,3669.0,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,99,Netherlands,941,['381d86be-b6b0-4b0a-9647-10a6e20d7639'],30,,,,,,,,,,,,,,,,,Netherlands,941,00:37:30.726,Pass,
979,,,,,,,,,,,,,,,,0.771689,,,,,,,,,,,,,,b60a44ae-5f7d-4c53-8d97-df922c2430df,3149,,,"[35.8, 31.6]",3942819,82,,,,1.081614,,Right Foot,,,,"[46.5, 51.7]",,Ground Pass,22.770596,,,Jerdy Schouten,15503.0,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,99,Netherlands,941,['0c9c51ac-dd5c-48d0-b78b-66a590aed0d8'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:37:32.271,Pass,
980,,,,,,,,,,,,,,,,1.008942,,,,,,,,,,,,,,c55398a6-4514-49e8-b0ed-eacb023fdd67,3152,,,"[49.3, 50.9]",3942819,82,,,,-2.1495643,,Right Foot,,,,"[37.8, 33.3]",,Ground Pass,21.024035,,,Virgil van Dijk,3669.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,99,Netherlands,941,"['7082477d-9b74-412b-a20a-8677a3d5e23c', 'c6b0c782-763f-408a-a676-42fa1e1f4831']",33,,,,,,,,,,,,,,,,,Netherlands,941,00:37:33.042,Pass,True
981,,,,,,,,,,,,,,,,1.07745,,,,,,,,,,,,,,8f483a74-7a0e-4c67-b3b1-98cb7b787de7,3155,,,"[37.3, 33.3]",3942819,82,,,,-0.015871683,,Right Foot,,,,"[49.9, 33.1]",,Ground Pass,12.601587,,,Joey Veerman,21633.0,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,99,Netherlands,941,['a97434c8-8cc0-4320-8a0e-9854fe83f9b3'],38,,,,,,,,,,,,,,,,,Netherlands,941,00:37:38.711,Pass,
982,,,,,,,,,,,,,,,,1.058101,,,,,,,,,,,,,,1adc30fb-c503-4660-91bb-65575707d61e,3157,,,"[49.9, 33.1]",3942819,82,,,,-3.0426261,,Right Foot,,,,"[35.8, 31.7]",,Ground Pass,14.169333,,,Virgil van Dijk,3669.0,,,,,,2,Regular Play,Joey Veerman,21633.0,Center Attacking Midfield,99,Netherlands,941,['2bdd87e0-ad42-4937-a2ae-e1a527644898'],39,,,,,,,,,,,,,,,,,Netherlands,941,00:37:39.788,Pass,
983,,,,,,,,,,,,,,,,0.84302,,,,,,,,,,,,,,8be1ba1c-a954-44bf-8449-f6f2308c9dc5,3160,,,"[35.8, 31.7]",3942819,82,,,,1.2265776,,Right Foot,,,,"[43.4, 52.9]",,Ground Pass,22.521101,,,Jerdy Schouten,15503.0,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,99,Netherlands,941,['a426f783-a244-4ce1-91d6-d022bda406d7'],41,,,,,,,,,,,,,,,,,Netherlands,941,00:37:41.543,Pass,
984,,,,,,,,,,,,,,,,0.946569,,,,,,,,,,,,,,9d56a0d9-ed14-4d7a-b9d3-8d682ebe199f,3164,,,"[43.1, 51.7]",3942819,82,,,,2.4416997,,Right Foot,,,,"[33.6, 59.7]",,Ground Pass,12.419743,,,Stefan de Vrij,7787.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,99,Netherlands,941,['86f4bbda-e0f6-4f5e-812e-04ec8ff1b45c'],43,,,,,,,,,,,,,,,,,Netherlands,941,00:37:43.316,Pass,
985,,,,,,,,,,,,,,,,1.230496,,,,,,,,,,,,,,88a7bb87-61c0-415e-ac0f-dd11223ec98b,3167,,,"[33.6, 59.7]",3942819,82,,,,0.8515038,,Right Foot,,,,"[47.0, 75.0]",,Ground Pass,20.338387,,,Xavi Simons,39167.0,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,99,Netherlands,941,['10837546-e98a-4425-9591-8e31f8a3adce'],44,,,,,,,,,,,,,,,,,Netherlands,941,00:37:44.889,Pass,
986,,,,,,,,,,,,,,,,1.201876,,,,,,,,,,,,,,27479762-3676-44d3-b8b7-79dcd945c14f,3171,,,"[47.3, 73.0]",3942819,82,,,,-1.7165445,,Right Foot,,,,"[45.7, 62.1]",,Ground Pass,11.016806,,,Jerdy Schouten,15503.0,,,,,,2,Regular Play,Xavi Simons,39167.0,Right Wing,99,Netherlands,941,"['669cae0e-b6c5-4076-8170-8e4915bfa269', '887ae7b0-3409-4aff-ac50-c841ac014e8c']",46,,,,,,,,,,,,,,,,,Netherlands,941,00:37:46.596,Pass,True
987,,,,,,,,,,,,,,,,1.027613,,,,,,,,,,,,,,eb989efe-4fb1-4e98-96c6-fe40539c02c5,3174,,,"[37.1, 76.1]",3942819,82,,,,-1.4446048,,Right Foot,,,,"[38.8, 62.7]",,Ground Pass,13.507405,,,Joey Veerman,21633.0,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,99,Netherlands,941,['d93b14b5-bd01-48a2-9cba-87f374e6a2d7'],49,,,,,,,,,,,,,,,,,Netherlands,941,00:37:49.464,Pass,
988,,,,,,,,,,,,,,,,1.533937,,,,,,,,,,,,,,d78b35fc-375e-4ce0-85aa-51c68620e926,3177,,,"[38.8, 62.7]",3942819,82,,,,-3.0769768,,Left Foot,,,,"[21.8, 61.6]",,Ground Pass,17.035551,,,Stefan de Vrij,7787.0,,,,,,2,Regular Play,Joey Veerman,21633.0,Center Attacking Midfield,99,Netherlands,941,['74521e5c-d95d-4571-a6ef-abe03f93b2be'],50,,,,,,,,,,,,,,,,,Netherlands,941,00:37:50.532,Pass,
989,,,,,,,,,,,,,,,,2.345938,,,,,,,,,,,,,,f5b6395f-449f-499d-a556-144b7b871085,3179,,,"[21.8, 61.6]",3942819,82,,,,-2.084102,,Right Foot,,,,"[7.2, 35.7]",,Ground Pass,29.731632,,,Bart Verbruggen,37274.0,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,99,Netherlands,941,['bbefbf1e-2e4a-441c-91f7-d9795c517eee'],52,,,,,,,,,,,,,,,,,Netherlands,941,00:37:52.066,Pass,
990,,,,,,,,,,,,,,,,0.991258,,,,,,,,,,,,,,36167edd-4fed-44b5-9423-5a24e50f04e0,3183,,,"[7.7, 35.3]",3942819,82,,,,-0.97998476,,Right Foot,,,,"[18.7, 18.9]",,Ground Pass,19.747404,,,Virgil van Dijk,3669.0,,,,,,2,Regular Play,Bart Verbruggen,37274.0,Goalkeeper,99,Netherlands,941,"['10e53d19-3359-436e-9345-e2fae29e1ce6', '79d2d37c-b36e-453e-b979-6fbb3997f250']",55,,,,,,,,,,,,,,,,,Netherlands,941,00:37:55.309,Pass,True
991,,,,,,,,,,,,,,,,1.084973,,,,,,,,,,,,,,406a6fc6-9be6-4b93-9af0-e65d70d62120,3186,,,"[20.9, 16.6]",3942819,82,,,,0.22923194,,Left Foot,,,,"[41.9, 21.5]",,Ground Pass,21.56409,,,Tijjani Reijnders,21582.0,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,99,Netherlands,941,['1b704394-ee08-4c74-8fbf-d70e48e60834'],57,,,,,,,,,,,,,,,,,Netherlands,941,00:37:57.297,Pass,
992,,,,,,,,,,,,,,,,0.686643,,,,,,,,,,,,,,a165e650-206f-4c43-a554-643e0059b5e1,3190,,,"[60.6, 1.7]",3942819,83,,,,0.076123804,,Left Foot,,,,"[72.4, 2.6]",,Ground Pass,11.834272,,,Cody Mathès Gakpo,20750.0,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,99,Netherlands,941,['eff16261-0e42-44dc-9679-30f02e2398a0'],3,,,,,,,,,,,,,,,,,Netherlands,941,00:38:03.565,Pass,
993,,,,,,,,,,,,,,,,0.791071,,,,,,,,,,,,,,98b702f7-580f-47e2-8be5-08ee87a335d1,3195,,,"[69.4, 2.1]",3942819,83,,,,1.8850282,,Right Foot,,,,"[66.8, 10.1]",,Ground Pass,8.411897,,,Nathan Aké,3306.0,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,99,Netherlands,941,"['46209471-3bc2-47b3-bbc2-c76fa081e78e', '84639447-a598-45d9-a2db-b47e1fcfe4ee', 'f160fc78-8e4b-418a-9440-c804da232f53']",5,,,,,,,,,,,,,,,,,Netherlands,941,00:38:05.028,Pass,True
994,,,,,,,,,,,,,,,,2.414513,,,,,,,,,,,,,,680189fe-1a4f-4e4d-88ca-08af01fb5d87,3198,,,"[66.8, 10.1]",3942819,83,,,,-0.23003209,,Left Foot,,,,"[98.4, 2.7]",,Ground Pass,32.45489,,,Tijjani Reijnders,21582.0,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,99,Netherlands,941,['61d3de33-124d-4dee-9671-a79523184b0a'],5,,,,,,,,,,,,,,,,,Netherlands,941,00:38:05.859,Pass,
995,,,,,,,,,,,,,,,,1.888667,,,,,,,,,,,,,,9c2318b1-e9d6-4f6e-87c1-70f2b9b09483,3204,,,"[110.6, 21.5]",3942819,83,,,,1.6454871,,Left Foot,True,,,"[109.5, 36.2]",,Low Pass,14.741099,Incomplete,,Wout Weghorst,7829.0,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,99,Netherlands,941,"['4366eb19-3f0a-47a9-8a58-a25741bfa163', 'f150cc4b-7c6a-4f7b-b720-e0231666a1f3']",10,,,,,,,,,,,,,,,,,Netherlands,941,00:38:10.436,Pass,
996,,,,,,,,,,,,,,,,1.841421,,,,,,,,,,,,,,e7d556fa-9812-40d6-ad5c-52e1e71cb259,3209,,,"[10.6, 48.5]",3942819,83,True,,,-0.24784604,,Keeper Arm,,,,"[43.4, 40.2]",,Ground Pass,33.83386,,,Kobbie Mainoo,99174.0,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,100,England,768,['cd121835-4925-4e59-b38a-ec455f3afa69'],27,,,,,,,,,,,,,,,,,England,768,00:38:27.937,Pass,
997,,,,,,,,,,,,,,,,1.985046,,,,,,,,,,,,,,e07b9352-cd30-45e5-8ea2-1010b84392b6,3211,,,"[43.4, 40.2]",3942819,83,True,,,-1.8119967,,Right Foot,,,,"[38.8, 21.5]",,Ground Pass,19.257465,,,Luke Shaw,3382.0,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,100,England,768,['6850acee-d404-4733-bef3-8dd78541d990'],30,,,,,,,,,,,,,,,,,England,768,00:38:30.319,Pass,
998,,,,,,,,,,,,,,,,1.281836,,,,,,,,,,,,,,a6b2262f-cd56-43d9-b98a-a927e852dbc7,3213,,,"[40.3, 22.0]",3942819,83,,,,1.5103861,,Left Foot,,,,"[41.8, 46.8]",,Ground Pass,24.845322,,,Declan Rice,3943.0,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Wing Back,100,England,768,['a7bfad38-6d9a-49b3-99b9-5702f4ce11b8'],34,,,,,,,,,,,,,,,,,England,768,00:38:34.353,Pass,
999,,,,,,,,,,,,,,,,0.819662,,,,,,,,,,,,,,1ddd292e-59fc-4de1-877a-6050d58779cb,3216,,,"[42.6, 42.2]",3942819,83,,,,-0.41348052,,Right Foot,,,,"[52.4, 37.9]",,Ground Pass,10.701869,,,Kobbie Mainoo,99174.0,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,100,England,768,['531d44c9-88c0-432f-b6b1-53b677b73a89'],39,,,,,,,,,,,,,,,,,England,768,00:38:39.122,Pass,
1000,,,,,,,,,,,,,,,,0.997281,,,,,,,,,,,,,,733e026e-b8de-4ce3-b8ea-30e47ae9989d,3218,,,"[52.4, 37.9]",3942819,83,,,,2.7457423,,Right Foot,,,,"[45.7, 40.7]",,Ground Pass,7.2615423,,,Declan Rice,3943.0,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,100,England,768,['5a0b35ab-b0a2-4867-9155-0616db963d31'],39,,,,,,,,,,,,,,,,,England,768,00:38:39.942,Pass,
