,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
2340,,,,,"[55.9, 18.6]",,,,,,,,,,2.414515,,,,,,,,,,,7bf3eec1-e885-4bd5-addc-1198d058788e,192,,"[61.7, 27.2]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,7,England,768,"['f7c4b247-cdc7-400b-8a14-ad4e53d98c32', 'fa48a534-945f-4c1b-ad38-af1bc1bcc91d']",15,,,,,,,,,,,,,,,,,England,768,00:03:15.915,Carry,
2341,,,,,"[54.7, 4.4]",,,,,,,,,,1.086327,,,,,,,,,,,bb7c4ba2-3199-4370-a46e-d86ab6bcccd0,195,,"[56.6, 2.0]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,7,England,768,"['42151709-f236-4e25-a20d-1423d88590b9', '47f8c740-afb0-4fc1-a8be-89ffd2194b64', '770b5c53-cafe-49aa-b5cd-7a01829b5dc8']",19,,,,,,,,,,,,,,,,,England,768,00:03:19.536,Carry,True
2342,,,,,"[56.9, 8.0]",,,,,,,,,,0.04,,,,,,,,,,,5feeeb9f-2434-4733-aa2b-14c1e794a49d,202,,"[56.7, 7.8]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morten Hjulmand,8621.0,Right Defensive Midfield,8,Denmark,776,"['072d605b-25a6-4d5d-9ed5-59ce7a3a3b26', '175b1687-fa8c-4e68-a7d7-ddcd67271f1d', 'f23901de-22fd-4860-84d8-b1bc7213bac8']",43,,,,,,,,,,,,,,,,,Denmark,776,00:03:43.147,Carry,True
2343,,,,,"[48.8, 2.6]",,,,,,,,,,0.505032,,,,,,,,,,,0c4b16ad-5453-48db-b3d6-374e2506f111,206,,"[49.3, 2.6]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Bernth Kristansen,60343.0,Left Wing Back,8,Denmark,776,"['79878702-0aaa-47a0-95b4-10cb06529349', '9ea80bbd-f042-4699-8928-47c745ba84a3', 'ff6f81c2-540d-4b31-9b6b-bd961be5d32f']",44,,,,,,,,,,,,,,,,,Denmark,776,00:03:44.408,Carry,True
2344,,,,,"[25.6, 12.0]",,,,,,,,,,1.202361,,,,,,,,,,,4a164b2b-895b-4baa-be9c-195adcea4135,209,,"[26.9, 6.2]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Christensen,3959.0,Left Center Back,8,Denmark,776,"['0e3e826c-596e-491f-b906-0631020a44c2', '542262d6-a2aa-4bfb-b6c9-cc510d9725c0']",46,,,,,,,,,,,,,,,,,Denmark,776,00:03:46.447,Carry,
2345,,,,,"[72.1, 77.1]",,,,,,,,,,5.643131,,,,,,,,,,,b62f967f-c112-4aab-9c52-07e8f8de5ddd,212,,"[30.2, 57.8]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joachim Andersen,8247.0,Right Center Back,8,Denmark,776,"['8428cb71-08ee-403d-9abe-939fbd0da58a', 'db05aa51-fa60-4ff0-a796-b68ab23707a8']",50,,,,,,,,,,,,,,,,,Denmark,776,00:03:50.040,Carry,
2346,,,,,"[77.5, 68.1]",,,,,,,,,,0.494983,,,,,,,,,,,d8dab24f-59d2-444f-ae62-93cfc4c4f7bd,215,,"[78.1, 63.2]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Older Wind,21261.0,Right Wing,8,Denmark,776,"['33d15713-efb8-4d20-820d-47030f2ed5ba', 'a5875f21-a8b3-48e8-a5cb-ceb78ac4188b']",56,,,,,,,,,,,,,,,,,Denmark,776,00:03:56.880,Carry,
2347,,,,,"[91.8, 78.7]",,,,,,,,,,1.89804,,,,,,,,,,,53105b43-17a2-405b-a9d6-cad98395e1fc,218,,"[84.7, 77.8]",3930171,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joachim Andersen,8247.0,Right Center Back,8,Denmark,776,"['814a49b7-c08d-4030-af6a-0663faf2ed89', '83fe7bf5-9feb-4f4d-b3da-b8122ff047d0']",58,,,,,,,,,,,,,,,,,Denmark,776,00:03:58.359,Carry,
2348,,,,,"[71.4, 77.4]",,,,,,,,,,1.70076,,,,,,,,,,,3b21edf0-6e56-4df8-b3e9-8a9af79fbac5,226,,"[74.2, 76.9]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morten Hjulmand,8621.0,Right Defensive Midfield,8,Denmark,776,"['3c67eff8-a2a9-4a29-81a6-43e20b6b8b1b', '88327a53-4d05-4487-957b-33fae45b4ade']",4,,,,,,,,,,,,,,,,,Denmark,776,00:04:04.474,Carry,
2349,,,,,"[57.2, 60.3]",,,,,,,,,,0.528277,,,,,,,,,,,6bb9b376-8f58-48d9-86d9-6675e6d8d753,229,,"[57.2, 60.3]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Center Back,8,Denmark,776,"['6d4809b2-6073-40f6-b027-64506988b76b', '80d47293-3961-4a7c-8221-b2cfe833b1e9']",7,,,,,,,,,,,,,,,,,Denmark,776,00:04:07.865,Carry,
2350,,,,,"[66.3, 58.1]",,,,,,,,,,0.144222,,,,,,,,,,,66a0d173-5f29-4914-b00d-7dadf567a798,232,,"[65.4, 58.1]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,8,Denmark,776,"['5ba11cf0-e983-41ee-9fe9-10f0e9ff6ab6', '789a0ca0-c892-4cd4-8f0d-118e52a6469b']",8,,,,,,,,,,,,,,,,,Denmark,776,00:04:08.998,Carry,
2351,,,,,"[56.3, 58.1]",,,,,,,,,,0.04,,,,,,,,,,,02bccae9-f5ce-44f7-b5b1-356093d55839,235,,"[56.0, 58.1]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Center Back,8,Denmark,776,"['616c9432-d0c1-40b1-a081-dae448137a18', 'a35d2564-d669-4e7c-880a-5130683c5148']",10,,,,,,,,,,,,,,,,,Denmark,776,00:04:10.010,Carry,
2352,,,,,"[77.2, 32.0]",,,,,,,,,,3.579463,,,,,,,,,,,22d34e66-e6da-42f1-9ecb-3083cc70f9ab,238,,"[63.3, 35.9]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Christensen,3959.0,Left Center Back,8,Denmark,776,"['121c4b24-3a7c-4a2c-9a5f-75407315de8e', 'a943e09e-b0ef-45fc-a3ca-3fc3e5477320']",11,,,,,,,,,,,,,,,,,Denmark,776,00:04:11.207,Carry,
2353,,,,,"[78.8, 39.6]",,,,,,,,,,0.690027,,,,,,,,,,,1d135c26-77e7-4b1d-a1fa-42f74b9eea14,241,,"[79.7, 41.7]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,8,Denmark,776,"['37ae1036-8692-4923-8f00-136e4175999c', '9d986e2b-32e7-414c-9528-5c219415b6ec', 'adc55fd8-3f52-41b5-a35e-c4f6e9b61d68']",15,,,,,,,,,,,,,,,,,Denmark,776,00:04:15.592,Carry,True
2354,,,,,"[75.4, 31.7]",,,,,,,,,,0.800687,,,,,,,,,,,a4408565-72f4-4d6f-bae7-be0de326f5ee,245,,"[75.4, 30.8]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Christensen,3959.0,Left Center Back,8,Denmark,776,"['0b6799dc-0960-448e-bddd-c63e7beefc80', 'aec3706d-c815-4358-9c43-04cf983e133d']",16,,,,,,,,,,,,,,,,,Denmark,776,00:04:16.968,Carry,
2355,,,,,"[83.0, 51.5]",,,,,,,,,,0.163268,,,,,,,,,,,0a2dacd0-9eb5-42f9-92c1-8bf1ba423769,248,,"[83.0, 51.5]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Older Wind,21261.0,Right Wing,8,Denmark,776,"['025f0186-f15b-4131-a3c4-10364aa8e288', '375ae7f5-d8fb-41b9-b293-e9560b054cf9']",19,,,,,,,,,,,,,,,,,Denmark,776,00:04:19.049,Carry,
2356,,,,,"[79.7, 58.3]",,,,,,,,,,2.799249,,,,,,,,,,,6128e22f-46bb-440b-9df5-263106b23525,251,,"[76.0, 53.2]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morten Hjulmand,8621.0,Right Defensive Midfield,8,Denmark,776,"['3b8297f9-c1ee-4419-b129-f9434b27e4b8', '6d4f270e-656d-4f93-9d6d-230f461a6978']",19,,,,,,,,,,,,,,,,,Denmark,776,00:04:19.708,Carry,
2357,,,,,"[104.2, 14.7]",,,,,,,,,,4.69354,,,,,,,,,,,2a52f9d9-c6cb-447f-afc4-288474b11754,254,,"[90.9, 3.8]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Bernth Kristansen,60343.0,Left Wing Back,8,Denmark,776,"['cb8c70f4-279e-473f-9407-5fa137618657', 'df528ae1-239d-40eb-809d-4aa7d1f8a8c9']",24,,,,,,,,,,,,,,,,,Denmark,776,00:04:24.956,Carry,
2358,,,,,"[92.1, 22.4]",,,,,,,,,,0.116819,,,,,,,,,,,aeb9e8eb-ed18-4272-ac81-2e183882f6c0,257,,"[92.1, 22.0]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,8,Denmark,776,"['27a37ae1-bf84-4809-a2c1-e04089aeea91', '9ae9642c-0602-4ed4-971e-d48b53f497cc']",30,,,,,,,,,,,,,,,,,Denmark,776,00:04:30.945,Carry,
2359,,,,,"[94.2, 11.7]",,,,,,,,,,1.290474,,,,,,,,,,,fbecbd91-141e-4f21-9df4-5e495a1ae479,260,,"[96.0, 10.8]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,8,Denmark,776,"['29016bf5-9e6f-46e1-bf3c-fa00660a2f76', 'bed59f27-2494-4c8e-b83e-1b0d047bbecf']",31,,,,,,,,,,,,,,,,,Denmark,776,00:04:31.790,Carry,
2360,,,,,"[88.8, 40.3]",,,,,,,,,,1.6495531,,,,,,,,,,,baeae341-7658-43e4-8633-8375ebd5365e,263,,"[86.0, 36.9]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morten Hjulmand,8621.0,Right Defensive Midfield,8,Denmark,776,"['d29b7fb8-7558-47fd-acd1-7089ce8074db', 'fc94b210-bdff-4071-9c40-7d1bd85cd377']",34,,,,,,,,,,,,,,,,,Denmark,776,00:04:34.181,Carry,
2361,,,,,"[23.8, 29.7]",,,,,,,,,,2.842154,,,,,,,,,,,173973af-9829-42ca-8322-214cdf9fdcd2,268,,"[22.2, 26.3]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,9,England,768,"['bf51cfe5-6cb0-4293-82e0-b432c568bd2b', 'ef81273d-f12d-43ec-9eee-278f97469125']",36,,,,,,,,,,,,,,,,,England,768,00:04:36.936,Carry,
2362,,,,,"[12.9, 43.5]",,,,,,,,,,1.004963,,,,,,,,,,,f11ea926-e00f-45a9-b139-af292b7cd961,271,,"[13.4, 42.6]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,"['88b15b9e-a821-408f-a4ff-a9685507958b', '96e0decf-c34c-475b-9965-3325507289b5']",41,,,,,,,,,,,,,,,,,England,768,00:04:41.074,Carry,
2363,,,,,"[15.0, 64.4]",,,,,,,,,,1.447367,,,,,,,,,,,bb47e508-ab25-473c-aa9f-ddc7ca855814,274,,"[13.8, 56.5]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,9,England,768,"['9216b193-c137-4ba7-8f05-0a55ba5f2355', 'f825bdc3-dc5a-4b14-a51f-ece99410dbbb']",43,,,,,,,,,,,,,,,,,England,768,00:04:43.563,Carry,
2364,,,,,"[34.1, 67.7]",,,,,,,,,,2.005918,,,,,,,,,,,d3fe965f-bb8e-4422-a4a7-6216c987d8a2,277,,"[38.7, 73.9]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,9,England,768,"['8b6fdddb-2612-40e7-8543-d933576eabad', 'b14fa8eb-ba41-4ed3-9bc3-209b165201b5', 'dc515a52-f89e-4a84-ade8-731a78b69473']",46,,,,,,,,,,,,,,,,,England,768,00:04:46.650,Carry,True
2365,,,,,"[7.7, 53.9]",,,,,,,,,,1.663264,,,,,,,,,,,127659eb-aa4f-4e2c-b063-0e2a23c9f325,281,,"[7.7, 57.6]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,"['9398a2d4-2148-40e8-aba7-00e13ec1c610', 'c3dcf938-f326-4870-a76d-ecb95afad49b']",50,,,,,,,,,,,,,,,,,England,768,00:04:50.486,Carry,
2366,,,,,"[28.9, 18.1]",,,,,,,,,,1.306071,,,,,,,,,,,8105c179-4831-4ea1-b483-54d403de5218,284,,"[22.9, 19.7]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,9,England,768,"['021f9c50-c63f-46c1-91c3-d7181e7f0d5d', '2e13d162-4d80-4c77-b696-78f23bc4948c']",54,,,,,,,,,,,,,,,,,England,768,00:04:54.018,Carry,
2367,,,,,"[55.9, 3.0]",,,,,,,,,,0.752394,,,,,,,,,,,264c9604-1045-4adc-9b29-01edb60bc205,287,,"[49.6, 2.7]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,9,England,768,"['8a24dd9a-aeaf-497b-a975-1c1b3488326c', 'e6e63fb2-471b-4efe-b180-b1db55183f7c']",56,,,,,,,,,,,,,,,,,England,768,00:04:56.864,Carry,
2368,,,,,"[63.2, 1.8]",,,,,,,,,,1.524736,,,,,,,,,,,40297042-b7d4-4ce0-bf3c-a0ba5471bf8f,290,,"[68.0, 1.4]",3930171,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,9,England,768,"['12bc3fa7-2c1f-4d22-a44c-6c77867d707a', '8d47ff45-a0da-4e64-8c09-fef41e57dafc']",58,,,,,,,,,,,,,,,,,England,768,00:04:58.809,Carry,
2369,,,,,"[54.5, 24.4]",,,,,,,,,,2.315774,,,,,,,,,,,f46d186c-77e9-4d4c-9a7b-dd38427e3ba3,293,,"[54.1, 20.5]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,9,England,768,"['3ab774f2-9ac0-4d8f-ab6c-00c9320c973f', 'bfa62e3e-89d3-4fb9-83b5-23b5f48b4639']",1,,,,,,,,,,,,,,,,,England,768,00:05:01.837,Carry,
2370,,,,,"[63.4, 33.5]",,,,,,,,,,1.343132,,,,,,,,,,,0459e1cd-a423-4872-b6d3-b34208f35e79,296,,"[61.7, 31.9]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,9,England,768,"['265a89ec-e0e2-4fa6-bf9d-d7102e1e842d', '34f11c2b-cfab-436b-a7ff-262af284da6c']",4,,,,,,,,,,,,,,,,,England,768,00:05:04.969,Carry,
2371,,,,,"[47.1, 50.5]",,,,,,,,,,2.133323,,,,,,,,,,,451a8c32-7147-4389-a7a7-cbebbb518b90,301,,"[48.3, 44.8]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,"['33aacb4c-6002-49ac-9214-d7dc5ed4ab35', 'b1d38f21-30bc-4d80-8646-19f143fc68ef']",8,,,,,,,,,,,,,,,,,England,768,00:05:08.905,Carry,
2372,,,,,"[48.9, 59.7]",,,,,,,,,,1.085108,,,,,,,,,,,ef7f0f16-00ff-444b-a7f1-9377d198c28c,304,,"[49.6, 59.8]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,9,England,768,"['3a1309b0-2d04-498b-9ff6-a5a038088645', '701583e9-c41c-4a93-bc90-ef4f86fcdf03']",12,,,,,,,,,,,,,,,,,England,768,00:05:12.239,Carry,
2373,,,,,"[77.2, 14.5]",,,,,,,,,,3.603241,,,,,,,,,,,fe4b4fd4-2daa-48c2-8273-559ff946a950,309,,"[63.5, 21.7]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,9,England,768,"['065e5736-85b7-4b26-a129-ba906c145807', '7d81dbe0-87f0-4b1a-8822-75ae1be6c650']",15,,,,,,,,,,,,,,,,,Denmark,776,00:05:15.763,Carry,
2374,,,,,"[39.6, 72.1]",,,,,,,,,,0.281161,,,,,,,,,,,c541c05c-27fb-4365-9449-1483ed885172,315,,"[40.1, 71.4]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,9,England,768,"['2cdfedc5-5b7d-4043-8861-f063483ac5b7', 'ce085a0f-d58d-4f7e-a8d0-bfc9cadb73c3', 'f4819406-b73e-4a78-b9b1-fe685efe6125']",21,,,,,,,,,,,,,,,,,England,768,00:05:21.310,Carry,True
2375,,,,,"[14.3, 43.2]",,,,,,,,,,2.64988,,,,,,,,,,,21754e82-c76e-4705-b36b-e203be100f6f,327,,"[10.5, 44.4]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,10,England,768,"['30a78e30-c3e9-468c-81f2-9ff7fdcf7a25', 'c0339282-6aa7-4c4f-a0d0-cc734a2f1ff4']",38,,,,,,,,,,,,,,,,,England,768,00:05:38.429,Carry,
2376,,,,,"[21.7, 28.1]",,,,,,,,,,1.0785,,,,,,,,,,,58b5bf0e-a1d7-4502-a2bf-5fe08eace964,330,,"[18.3, 31.8]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,10,England,768,"['3f05b586-87f2-42e7-a026-b384a3a88996', '5e2e6d66-0272-477d-97e0-ff23e84a14c2']",42,,,,,,,,,,,,,,,,,England,768,00:05:42.311,Carry,
2377,,,,,"[35.0, 28.6]",,,,,,,,,,0.543258,,,,,,,,,,,f4fb87cf-c512-43f8-9237-fcabdc4c3ba4,333,,"[34.3, 28.6]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,10,England,768,"['62e29976-99e3-4971-a095-6ccbeed248d1', 'e7cfc32a-f73c-4d60-9a64-12c99383fd3e']",45,,,,,,,,,,,,,,,,,England,768,00:05:45.064,Carry,
2378,,,,,"[42.6, 17.2]",,,,,,,,,,1.779896,,,,,,,,,,,40fd4840-3a3e-4500-88a5-53aa39967b67,340,,"[41.3, 26.3]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,10,England,768,"['02753502-c64d-4879-8272-6074020ea3a8', '32567bec-a96d-4187-9a06-7e5a02155ee2']",47,,,,,,,,,,,,,,,,,England,768,00:05:47.972,Carry,
2379,,,,,"[51.3, 1.8]",,,,,,,,,,0.581071,,,,,,,,,,,21f21783-a034-4465-87eb-ed70dfd82bb9,343,,"[50.8, 2.0]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,10,England,768,"['06792852-2b20-45ef-a165-99752334a6f7', '85bd1172-58b2-484f-8bde-a60047722346']",51,,,,,,,,,,,,,,,,,England,768,00:05:51.108,Carry,
2380,,,,,"[54.5, 7.4]",,,,,,,,,,2.347238,,,,,,,,,,,1b01fc89-bee2-420c-9547-df65b17f73ee,346,,"[49.2, 9.0]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,10,England,768,"['64fc3de9-e5df-4a02-b4ce-373bd9b66325', 'b6211dcd-01e2-408c-8cc6-78853bc24646']",52,,,,,,,,,,,,,,,,,England,768,00:05:52.734,Carry,
2381,,,,,"[62.5, 7.2]",,,,,,,,,,0.08,,,,,,,,,,,54b7f5c3-147e-4c67-8023-4ede323815c7,349,,"[62.5, 7.2]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Phil Foden,4354.0,Left Wing,10,England,768,"['a8abb340-123c-4bb9-ac30-0dade4fb18aa', 'db03b410-bda3-4075-b701-35d8a2ee61c8']",55,,,,,,,,,,,,,,,,,England,768,00:05:55.762,Carry,
2382,,,,,"[51.7, 9.9]",,,,,,,,,,0.369705,,,,,,,,,,,dcb62c64-05ec-4866-acda-8d10a49500ed,352,,"[53.2, 8.1]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,10,England,768,"['342addff-e3c3-46d7-885c-b0c4ce746215', '3baf2aea-f101-4eb6-9f68-039184e70a6e', '94b37204-334f-40ae-9257-1dbeca4d54fb']",56,,,,,,,,,,,,,,,,,England,768,00:05:56.912,Carry,True
2383,,,,,"[42.0, 27.2]",,,,,,,,,,1.029986,,,,,,,,,,,ef282f90-0063-45bf-b3cb-11a2b0c1e7f0,356,,"[42.2, 23.0]",3930171,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,10,England,768,"['6951b212-bd97-43b7-91d1-26598da0c2e4', 'dc734e58-9817-457d-a6b3-8a586e3036d8']",58,,,,,,,,,,,,,,,,,England,768,00:05:58.742,Carry,
2384,,,,,"[49.9, 39.3]",,,,,,,,,,0.65906,,,,,,,,,,,b9e29fbd-ccad-4f9f-a9fc-5ec4de0cb091,359,,"[51.0, 39.8]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,10,England,768,"['2c34bc41-cde5-4dd9-aa8f-caf896b2a7d7', '919590c9-dbc7-4946-980d-51b2686ac124']",0,,,,,,,,,,,,,,,,,England,768,00:06:00.793,Carry,
2385,,,,,"[45.0, 28.6]",,,,,,,,,,0.057881,,,,,,,,,,,59bbe7cb-0542-4dc5-96ee-ae96bdfaded0,362,,"[45.0, 28.6]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,10,England,768,"['65f58d32-6572-4a2c-ae99-0f11fa82ea94', 'b3aed2ba-ce98-43ea-8e90-dd7951b4c67c']",2,,,,,,,,,,,,,,,,,England,768,00:06:02.416,Carry,
2386,,,,,"[48.9, 59.3]",,,,,,,,,,1.200061,,,,,,,,,,,f0d5e2e6-add3-4015-9b7c-e182e11476ed,365,,"[47.5, 57.6]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,10,England,768,"['79c70c8a-9765-4d24-baf9-42ae034e321d', 'd0142771-3d08-41da-bb3f-ecc2f92e2182']",4,,,,,,,,,,,,,,,,,England,768,00:06:04.224,Carry,
2387,,,,,"[84.1, 71.8]",,,,,,,,,,3.166353,,,,,,,,,,,afff1c3b-b42c-4ee0-b37d-0b5747539c62,368,,"[71.3, 78.4]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,10,England,768,"['288174be-b631-482d-bcc9-ab182df70652', 'c7ef3224-66a2-40b0-af74-777691cae014']",8,,,,,,,,,,,,,,,,,England,768,00:06:08.010,Carry,
2388,,,,,"[70.1, 57.2]",,,,,,,,,,1.703743,,,,,,,,,,,ced3bf3c-6a33-44e4-9cda-37f0c5748325,371,,"[69.9, 64.2]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,10,England,768,"['5c559de0-1bfb-4f69-b530-3fa625d56b98', 'b5db6eea-ecf0-42fe-b449-11a19a19b37d']",12,,,,,,,,,,,,,,,,,England,768,00:06:12.417,Carry,
2389,,,,,"[76.2, 51.4]",,,,,,,,,,1.572337,,,,,,,,,,,f4d68616-de90-4669-ab85-660b1df85615,374,,"[71.1, 50.5]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,10,England,768,"['33605d0d-42f6-48b5-91ef-efbad5cc4529', 'f7320d33-0beb-4a6a-b3a8-8ae8f56849c5']",14,,,,,,,,,,,,,,,,,England,768,00:06:14.997,Carry,
2390,,,,,"[69.2, 68.1]",,,,,,,,,,1.967767,,,,,,,,,,,c0710e18-a7bb-40d8-abc8-00c9a2a55fed,377,,"[68.7, 66.5]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,10,England,768,"['763b1267-d428-401a-8941-aa21c7d3dde0', '85c77c40-a699-460d-9089-03e70e3d768c']",17,,,,,,,,,,,,,,,,,England,768,00:06:17.951,Carry,
2391,,,,,"[9.0, 40.8]",,,,,,,,,,14.179279,,,,,,,,,,,41794e06-bdcf-4853-9a44-ce0b57cd7fa6,381,,"[6.3, 33.3]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kasper Schmeichel,3815.0,Goalkeeper,11,Denmark,776,"['0a1fcb2d-3334-40fe-9473-39ae91cb502c', '87029c86-7245-4088-99f1-c4bb53675d67']",22,,,,,,,,,,,,,,,,,Denmark,776,00:06:22.617,Carry,
2392,,,,,"[12.3, 48.2]",,,,,,,,,,1.144863,,,,,,,,,,,67af41ab-2770-4cb5-b70d-6dfaac471bd7,384,,"[12.3, 48.2]",3930171,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jannik Vestergaard,8815.0,Center Back,11,Denmark,776,"['526f5188-57e5-4772-94dc-974e6290853d', '612d0949-e927-4fe7-878f-803329a77c8a']",37,,,,,,,,,,,,,,,,,Denmark,776,00:06:37.586,Carry,
