,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
2055,,,,,,,"[91.3, 8.5]",,,,,,,,,,,,0.97153,,,,,,,,,,,,6456eb39-e52f-4620-8791-935f0c5c8427,1110,,,"[90.9, 8.8]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Wing,48,Spain,772,"['526d1caf-e4d3-4e3a-9de4-eec417744baf', '618578ae-17d5-4652-af2a-6bd7e932bfc3', '714d971b-026e-4ada-947f-18fb8eb090c2']",4,,,,,,,,,,,,,,,,,,England,768,00:29:04.783,Carry,True
2056,,,,,,,"[21.5, 72.4]",,,,,,,,,,,,0.511682,,,,,,,,,,,,e868f3a8-9eab-4af6-a137-6310920a70c5,1116,,,"[21.3, 71.6]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,48,Spain,772,"['078dc775-dabd-4ca8-8568-e5663a2340b6', '091e8c8b-ecc4-4852-b06f-0c7c68b180da', 'b0077634-a13b-4f14-928a-4a6d8a2728de']",6,,,,,,,,,,,,,,,,,,Spain,772,00:29:06.440,Carry,True
2057,,,,,,,"[65.0, 19.2]",,,,,,,,,,,,2.703942,,,,,,,,,,,,5ee1cf49-dbcd-4496-bb4c-a3496277f32f,1121,,,"[63.5, 27.9]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,49,England,768,"['33ce21d1-21ff-4ac3-b2f2-001a6c84f81a', '3ab2a97a-4a22-4d62-b4fa-1ab4364e494e']",11,,,,,,,,,,,,,,,,,,England,768,00:29:11.957,Carry,
2058,,,,,,,"[73.9, 6.8]",,,,,,,,,,,,0.962964,,,,,,,,,,,,3bfc551f-d2ae-4a5c-be18-354d7e1f2b35,1124,,,"[72.6, 6.5]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,49,England,768,"['2766b122-513d-4537-92aa-4a415bdfbc23', '33287f69-8a81-4541-92f5-0975a82b029d']",15,,,,,,,,,,,,,,,,,,England,768,00:29:15.183,Carry,
2059,,,,,,,"[77.8, 16.9]",,,,,,,,,,,,1.059572,,,,,,,,,,,,ea2655f6-9221-4eb1-9a00-137d2b5d2a9d,1127,,,"[79.4, 14.3]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Wing,49,England,768,"['2cff6a47-78bc-4e68-89cf-45f930c3aa37', '363cf123-fe81-4fda-a40e-57d0ddc6e0a4']",16,,,,,,,,,,,,,,,,,,England,768,00:29:16.911,Carry,
2060,,,,,,,"[84.9, 36.6]",,,,,,,,,,,,1.129794,,,,,,,,,,,,f6b35650-c7ea-4e59-bea1-c86781f2dcb6,1130,,,"[78.3, 34.2]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,49,England,768,"['27487ddd-ee4a-4aff-a760-120e1c41380e', '9c4a687e-1cc8-4901-8e50-cb29ed6adcc3', 'f7274d83-0274-4be7-9056-e583630d0ffa']",18,,,,,,,,,,,,,,,,,,England,768,00:29:18.971,Carry,True
2061,,,,,,,"[8.9, 34.9]",,,,,,,,,,,,3.391384,,,,,,,,,,,,64be8833-3591-4871-8253-4211ee73c6ba,1136,,,"[4.7, 26.5]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,50,Spain,772,"['687f6945-3c0c-4b61-8cfa-653e3823acc9', 'f93e93b6-6b14-4098-aac1-4126a4e5df7f']",23,,,,,,,,,,,,,,,,,,Spain,772,00:29:23.091,Carry,
2062,,,,,,,"[20.2, 50.1]",,,,,,,,,,,,1.796656,,,,,,,,,,,,569db3e0-7d0f-4776-bd10-9aa749aa0347,1139,,,"[16.4, 45.9]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robin Aime Robert Le Normand,22128.0,Right Center Back,50,Spain,772,"['5083a46d-b25a-4f90-ad65-dd7a36e8561d', '99bc1895-0837-492f-8246-9a9bb4c07559']",28,,,,,,,,,,,,,,,,,,Spain,772,00:29:28.025,Carry,
2063,,,,,,,"[29.9, 37.3]",,,,,,,,,,,,4.11803,,,,,,,,,,,,cc8d636e-d6ec-44b9-a692-81357202cafb,1142,,,"[26.2, 38.2]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,50,Spain,772,"['536d8665-e967-420c-8859-13c873f86097', 'eb3fdd75-4c52-408c-98ea-d8414d688bf5']",30,,,,,,,,,,,,,,,,,,Spain,772,00:29:30.745,Carry,
2064,,,,,,,"[54.5, 20.8]",,,,,,,,,,,,4.31706,,,,,,,,,,,,a3d5d8b8-9b96-4f27-a084-c4a62c2f2410,1145,,,"[37.8, 21.6]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,50,Spain,772,"['6376f52d-de33-4842-9619-d9734aa4e3d4', 'd62f839c-b35a-43d1-9bfd-4480a9346f56']",36,,,,,,,,,,,,,,,,,,Spain,772,00:29:36.214,Carry,
2065,,,,,,,"[4.6, 38.8]",,,,,,,,,,,,1.477072,,,,,,,,,,,,2d80e7c3-c056-4efb-aae1-f804fc446214,1156,,,"[4.2, 38.5]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,51,England,768,"['525ba1f7-da38-4238-a0cb-c0e042e93cae', '585f460a-f3a9-437c-88f5-1d9bb307c913', '6b6ef074-6531-47bc-a6fd-7a52391f8eab']",46,,,,,,,,,,,,,,,,,,England,768,00:29:46.793,Carry,True
2066,,,,,,,"[9.9, 76.1]",,,,,,,,,,,,1.758253,,,,,,,,,,,,817772e3-d582-4b28-acd1-c5ed41a4d856,1160,,,"[13.2, 72.6]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,51,England,768,"['4c2a7bf5-deff-40c2-84fa-3edace7d98ac', '85db987d-c834-4f29-baff-d40a1974c031']",50,,,,,,,,,,,,,,,,,,England,768,00:29:50.466,Carry,
2067,,,,,,,"[86.5, 37.5]",,,,,,,,,,,,1.101173,,,,,,,,,,,,9320b264-b4b7-42b3-81db-eda48016074d,1165,,,"[84.6, 35.8]",3943043,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,51,England,768,"['0117c288-22a0-47d9-be1c-b55c9f9a3601', '07815a9d-b7e6-4870-a113-85d93c3ccd9d']",56,,,,,,,,,,,,,,,,,,Spain,772,00:29:56.029,Carry,
2068,,,,,,,"[20.9, 28.1]",,,,,,,,,,,,1.048547,,,,,,,,,,,,1a833b76-78bd-4850-bcf9-03507f8b02ec,1171,,,"[21.4, 29.3]",3943043,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,52,England,768,"['796fd615-0ba7-4477-a979-59887abbb000', '7c8cdf57-1d2b-499c-a868-d9530a6b6660', 'eb80fbea-d67b-4f20-a703-eedbabc050fa']",34,,,,,,,,,,,,,,,,,,England,768,00:31:34.514,Carry,True
2069,,,,,,,"[27.5, 3.5]",,,,,,,,,,,,0.884043,,,,,,,,,,,,758850d2-9cf8-4265-ac3c-8213cd64783c,1175,,,"[27.7, 3.9]",3943043,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,52,England,768,"['12358eee-d925-4798-bbe1-605c151e1582', '54377728-6c20-46e3-b9c1-3ce40bc4a01c', '9af79c21-ad73-4779-8c9a-cd4f43c9b3bd']",36,,,,,,,,,,,,,,,,,,England,768,00:31:36.966,Carry,True
2070,,,,,,,"[43.6, 2.8]",,,,,,,,,,,,2.117884,,,,,,,,,,,,02aa9682-2eec-485d-bb43-64a1343012d6,1180,,,"[43.4, 2.2]",3943043,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luke Shaw,3382.0,Left Back,52,England,768,"['25749068-3096-4ab6-a045-6d483032c52b', '7970c030-b093-432c-83ac-bb14865019dc', '99abb21e-4f2d-41c9-ab04-b9c65f54c6fb']",39,,,,,,,,,,,,,,,,,,England,768,00:31:39.381,Carry,True
2071,,,,,,,"[56.4, 7.7]",,,,,,,,,,,,0.821238,,,,,,,,,,,,f4d4feeb-2323-4fc7-a8c7-f0f45d87eca5,1184,,,"[52.7, 8.3]",3943043,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Left Wing,52,England,768,"['57089562-cec5-45ad-9358-770de41e8365', '614c997e-08f7-4476-aa44-c2601e54541d', '8554ecd2-583b-47ab-a11e-05036bed81ab', 'ed8f85a2-4894-4e2e-a985-14a9d990f506']",42,,,,,,,,,,,,,,,,,,England,768,00:31:42.699,Carry,True
2072,,,,,,,"[56.4, 47.7]",,,,,,,,,,,,4.102504,,,,,,,,,,,,368d97bf-8d6d-421c-9c94-87adbe2ab1ef,1189,,,"[55.6, 43.6]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,53,England,768,"['09f564b4-76cd-446d-8aff-37b05c0208c1', '7507fb3c-cb60-4219-b229-96efcd37ecf8', 'd79b87cd-d47f-4e9e-9cd8-b4e7b3457a39']",2,,,,,,,,,,,,,,,,,,England,768,00:32:02.577,Carry,True
2073,,,,,,,"[85.8, 8.6]",,,,,,,,,,,,4.592721,,,,,,,,,,,,877546b0-9072-4272-8e1d-2f44ed76d0ab,1193,,,"[69.0, 5.7]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luke Shaw,3382.0,Left Back,53,England,768,"['645921e7-17a0-4549-8c06-5e52813317cf', 'b05d79ac-d4e7-44bf-9820-f2556fa77113', 'b6443d1b-f785-4b36-ad03-cdec8d941438']",8,,,,,,,,,,,,,,,,,,England,768,00:32:08.167,Carry,True
2074,,,,,,,"[22.3, 60.7]",,,,,,,,,,,,1.300018,,,,,,,,,,,,47aadd90-1f1b-4ff3-bcf1-2260e6fc3b5b,1199,,,"[23.3, 62.7]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,54,Spain,772,"['65432a13-08bf-43c2-96e9-7cfd9f95306b', 'd57cfb4d-df18-4ee8-9501-a68a1aff9033']",14,,,,,,,,,,,,,,,,,,Spain,772,00:32:14.766,Carry,
2075,,,,,,,"[27.6, 54.0]",,,,,,,,,,,,1.484871,,,,,,,,,,,,9e959a2d-665a-4229-9a18-50bfc5415992,1202,,,"[29.6, 52.2]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,54,Spain,772,"['17e92ebd-2e98-43a6-84e1-bd85417d370c', '57e84566-9f4a-4b93-81e8-11e679d996dc', '9eca96d9-6325-4cc4-a470-bc1ea98da0a1']",16,,,,,,,,,,,,,,,,,,Spain,772,00:32:16.952,Carry,True
2076,,,,,,,"[35.2, 63.4]",,,,,,,,,,,,6.310598,,,,,,,,,,,,50abba21-db6e-4c46-b96c-9db44a262952,1215,,,"[22.3, 55.9]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Robin Aime Robert Le Normand,22128.0,Right Center Back,56,Spain,772,"['19793b5c-86de-4d43-bc5d-2e06165d800d', '79dc9277-2103-44a2-815e-4be9b419623e', 'ed4d161d-f039-48e7-b443-5aeaad516b45']",42,,,,,,,,,,,,,,,,,,Spain,772,00:32:42.299,Carry,True
2077,,,,,,,"[33.1, 76.4]",,,,,,,,,,,,1.701816,,,,,,,,,,,,9bc20ea7-9f78-443a-aa02-c0ffc2bf8b03,1219,,,"[40.9, 76.4]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Daniel Carvajal Ramos,5721.0,Right Back,56,Spain,772,"['1162888d-957f-4c0b-b280-1b801fc8dc8f', '79ec9fdb-eb0d-455c-88c3-0b0c4d756213', 'd548bc8e-ed95-4476-936c-5c1c9e4dc0ce']",49,,,,,,,,,,,,,,,,,,Spain,772,00:32:49.598,Carry,True
2078,,,,,,,"[6.6, 46.9]",,,,,,,,,,,,1.222106,,,,,,,,,,,,742ba563-03b4-447c-8e83-2ff5d89f800e,1223,,,"[5.6, 53.2]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Unai Simón Mendibil,11748.0,Goalkeeper,56,Spain,772,"['20ad04dc-95aa-4976-9fdb-977883cb0fc2', 'adc7b454-6c32-475c-8843-4f6184c8d821']",53,,,,,,,,,,,,,,,,,,Spain,772,00:32:53.225,Carry,
2079,,,,,,,"[47.8, 18.8]",,,,,,,,,,,,4.797409,,,,,,,,,,,,8d8aed42-1b4a-42eb-83ee-4f44dc82aad0,1226,,,"[21.7, 24.9]",3943043,32,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Aymeric Laporte,4353.0,Left Center Back,56,Spain,772,"['7313be30-61c8-4f7a-be81-6a2ccd54a599', '9006a663-c09f-4dc9-8bf5-690768b08618']",56,,,,,,,,,,,,,,,,,,Spain,772,00:32:56.315,Carry,
2080,,,,,,,"[44.0, 13.1]",,,,,,,,,,,,2.022177,,,,,,,,,,,,f32567ad-3b81-430b-b46b-19a1cc7bdf13,1235,,,"[44.0, 13.1]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Aymeric Laporte,4353.0,Left Center Back,56,Spain,772,"['06f77478-63b8-470d-bcbe-f38ddba739c3', '15c38d45-1401-4183-adca-8b4aa97802ce']",3,,,,,,,,,,,,,,,,,,Spain,772,00:33:03.976,Carry,
2081,,,,,,,"[56.6, 45.3]",,,,,,,,,,,,3.871023,,,,,,,,,,,,4ad0a8b0-8b9f-4d82-a2c2-dfa254e1d882,1238,,,"[44.9, 39.5]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Robin Aime Robert Le Normand,22128.0,Right Center Back,56,Spain,772,"['2d51b6c0-dda8-48a9-859f-4b4a691c0b70', 'e6f7b06e-c08e-44a2-b3eb-f364952b3090']",7,,,,,,,,,,,,,,,,,,Spain,772,00:33:07.501,Carry,
2082,,,,,,,"[83.3, 23.3]",,,,,,,,,,,,4.910948,,,,,,,,,,,,3b317505-cce1-4917-a695-ca111408e9c6,1241,,,"[54.6, 24.5]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Aymeric Laporte,4353.0,Left Center Back,56,Spain,772,"['c9eb51de-ef2d-4f14-b944-b6cdfa3cb265', 'ddc59799-8345-451f-bb2b-fb0fcb42939d', 'e58e9d13-dcd2-45b0-89c1-8d6fa8cd39e2']",12,,,,,,,,,,,,,,,,,,Spain,772,00:33:12.623,Carry,True
2083,,,,,,,"[96.7, 9.1]",,,,,,,,,,,,0.685589,,,,,,,,,,,,d95ca626-af58-4e78-850f-5511d21efb8f,1245,,,"[96.1, 8.8]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Marc Cucurella Saseta,17620.0,Left Back,56,Spain,772,"['c3ff7d0c-5907-4b74-a48c-15c5705fd791', 'f3b40cf5-6dad-4583-a4a8-173ecc9ad6a1']",18,,,,,,,,,,,,,,,,,,Spain,772,00:33:18.861,Carry,
2084,,,,,,,"[83.7, 24.9]",,,,,,,,,,,,1.528764,,,,,,,,,,,,db593f58-c9e7-4fad-a36e-b67af4576677,1248,,,"[85.3, 15.3]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,56,Spain,772,"['2c5e5627-6f7d-48de-853d-34f727121cb5', '859de605-5263-48ea-8cfd-4fb145bf62ed']",20,,,,,,,,,,,,,,,,,,Spain,772,00:33:20.324,Carry,
2085,,,,,,,"[84.4, 40.2]",,,,,,,,,,,,1.304406,,,,,,,,,,,,6b213b4c-ccc6-4f4a-b0af-fd9eddc3b130,1251,,,"[82.8, 39.1]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,56,Spain,772,"['aed1dc73-ac0e-4e7b-b563-3c7b187662bd', 'c4b9ff0b-8930-443a-af9b-fedc852708b9']",22,,,,,,,,,,,,,,,,,,Spain,772,00:33:22.823,Carry,
2086,,,,,,,"[83.1, 67.8]",,,,,,,,,,,,1.600668,,,,,,,,,,,,eac2d30f-6b97-48d0-971e-4f1aaf350d98,1254,,,"[83.1, 68.0]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Daniel Carvajal Ramos,5721.0,Right Back,56,Spain,772,"['07aa2775-b640-459f-b1c7-7776bbe3e364', '4aa66767-a2e7-4a97-9a40-055dd93765c1']",25,,,,,,,,,,,,,,,,,,Spain,772,00:33:25.644,Carry,
2087,,,,,,,"[114.8, 61.8]",,,,,,,,,,,,3.967561,,,,,,,,,,,,37a217e6-77a1-4999-a227-0912045c0206,1257,,,"[93.4, 74.8]",3943043,33,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,56,Spain,772,"['09a5bcc5-d69b-4afa-8004-d58700d80cb2', '2d3a5d4c-6ed9-429d-945f-58a08151bba0', '798606ef-3240-4a34-a1ba-6d81e14a3770']",28,,,,,,,,,,,,,,,,,,Spain,772,00:33:28.066,Carry,True
2088,,,,,,,"[95.0, 31.2]",,,,,,,,,,,,1.139145,,,,,,,,,,,,02294d19-f20e-4355-a0b7-c58b599db32b,1267,,,"[93.9, 28.7]",3943043,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,58,Spain,772,"['064d60aa-8976-42ad-9186-b26265fe1d1a', '7d5ecdb8-7905-43e7-8465-57d64b38784a']",57,,,,,,,,,,,,,,,,,,Spain,772,00:34:57.235,Carry,
2089,,,,,,,"[14.8, 51.2]",,,,,,,,,,,,1.717689,,,,,,,,,,,,42a9c06e-e6be-41cd-ab1a-1b9e5d4a9dee,1273,,,"[14.3, 47.6]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Harry Kane,10955.0,Center Forward,58,Spain,772,"['294368a6-322c-4460-983b-7ded7aff862d', '757f345a-865f-4c1f-bb63-ee79a36e2304', 'f89f504e-51a9-4a32-93d8-cbd5ae848663']",0,,,,,,,,,,,,,,,,,,England,768,00:35:00.000,Carry,True
2090,,,,,,,"[44.8, 75.4]",,,,,,,,,,,,0.179587,,,,,,,,,,,,fc5712fe-1888-407c-a1ff-1306b138c45e,1277,,,"[43.8, 76.8]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kobbie Mainoo,99174.0,Right Defensive Midfield,58,Spain,772,"['dc08f08a-eb15-49e6-a582-d16013f52ed2', 'f0d9b81d-316f-48dc-a054-5164f9629010', 'f6119e00-c47a-43b2-924b-0d2ac244739d']",4,,,,,,,,,,,,,,,,,,England,768,00:35:04.473,Carry,True
2091,,,,,,,"[69.2, 12.2]",,,,,,,,,,,,3.376354,,,,,,,,,,,,7897c9fa-f93a-43c3-bf74-f35a77174ee0,1281,,,"[75.3, 4.7]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,58,Spain,772,"['79ea7acc-b9a7-4694-a46d-35ba7e365ba3', '9ee9a0c5-61b7-4dd4-9a75-23a40bd351a1', 'db4487bc-6720-4d3a-8e5a-e31156643766']",7,,,,,,,,,,,,,,,,,,Spain,772,00:35:07.752,Carry,True
2092,,,,,,,"[70.0, 24.1]",,,,,,,,,,,,0.634923,,,,,,,,,,,,856812d9-8da2-41ca-af45-1b17d2afe28e,1286,,,"[68.7, 23.7]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,58,Spain,772,"['78584919-a34e-4f13-8166-37d7554f0dc5', 'd0dc23ca-df7d-43ba-9cb5-6714e64e02c9']",12,,,,,,,,,,,,,,,,,,Spain,772,00:35:12.723,Carry,
2093,,,,,,,"[63.9, 56.7]",,,,,,,,,,,,2.364323,,,,,,,,,,,,ecc042fa-e94c-4f96-bffa-e1e1d591cabc,1291,,,"[63.2, 56.7]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,58,Spain,772,"['6169d56a-fc74-498c-9f4c-f026c556be49', 'a480726f-349b-44e0-a3f4-6f13eab3de16']",15,,,,,,,,,,,,,,,,,,Spain,772,00:35:15.895,Carry,
2094,,,,,,,"[64.3, 39.8]",,,,,,,,,,,,1.240492,,,,,,,,,,,,fb8b23ba-9cab-4b5e-8c12-24c5a55979b7,1294,,,"[66.1, 40.8]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,58,Spain,772,"['9508b547-5432-449d-8c43-ab7e6ebbeae6', 'a3e26cc8-19a8-4990-8a1d-eb34bb0131ac']",19,,,,,,,,,,,,,,,,,,Spain,772,00:35:19.196,Carry,
2095,,,,,,,"[78.4, 11.1]",,,,,,,,,,,,4.086439,,,,,,,,,,,,9c288b2b-a198-400a-ad54-bd48f5a548f0,1297,,,"[64.9, 23.0]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aymeric Laporte,4353.0,Left Center Back,58,Spain,772,"['01f37db1-b18d-4954-8fef-193db0730ee2', 'eaba4417-b17e-4a1d-98fe-898bf9363d8b']",21,,,,,,,,,,,,,,,,,,Spain,772,00:35:21.899,Carry,
2096,,,,,,,"[68.0, 26.5]",,,,,,,,,,,,1.17951,,,,,,,,,,,,078eec92-34f5-4d60-a5e3-023d5e058d04,1300,,,"[68.0, 26.5]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,58,Spain,772,"['23d149df-f4d7-4724-aa81-55e7927c8dd5', 'b60b4c83-177d-4feb-a422-3fc27b393d01']",27,,,,,,,,,,,,,,,,,,Spain,772,00:35:27.021,Carry,
2097,,,,,,,"[71.8, 42.8]",,,,,,,,,,,,0.999666,,,,,,,,,,,,ae733bee-ac44-4162-a8b7-09dfe21148f9,1303,,,"[73.6, 40.6]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,58,Spain,772,"['2e42d06e-6907-45b0-8ab5-d65847fdabed', '8655fbb0-fc52-4b9c-9925-300f1a213c91', 'd6ac7566-abea-452e-969d-3447ea32ca79']",29,,,,,,,,,,,,,,,,,,Spain,772,00:35:29.124,Carry,True
2098,,,,,,,"[61.4, 47.7]",,,,,,,,,,,,1.081667,,,,,,,,,,,,02a55826-4af1-4a37-a318-185b5bad369f,1307,,,"[61.9, 46.7]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robin Aime Robert Le Normand,22128.0,Right Center Back,58,Spain,772,"['0d33a9e6-6dde-41fd-9efa-b192cbb919d4', '7e9fd796-2ee6-475f-b834-767e46ac4686']",31,,,,,,,,,,,,,,,,,,Spain,772,00:35:31.015,Carry,
2099,,,,,,,"[60.6, 38.7]",,,,,,,,,,,,3.118181,,,,,,,,,,,,4cc2358b-1be6-449d-8a9a-ad865c107666,1310,,,"[63.7, 36.9]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,58,Spain,772,"['ad7fb214-71f3-4f4b-9d5c-5a655bb08afa', 'e9bfeff1-eb37-4e96-887d-672ee75499a1']",32,,,,,,,,,,,,,,,,,,Spain,772,00:35:32.873,Carry,
2100,,,,,,,"[83.7, 64.7]",,,,,,,,,,,,3.979495,,,,,,,,,,,,959e3afa-a140-432e-8041-6769853b803a,1313,,,"[67.4, 53.4]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Robin Aime Robert Le Normand,22128.0,Right Center Back,58,Spain,772,"['aabe55f8-e4f3-48be-b34e-dd3d38409f13', 'd51eb5e1-1e0f-465b-a6c9-dca9a5b4d548']",37,,,,,,,,,,,,,,,,,,Spain,772,00:35:37.899,Carry,
2101,,,,,,,"[89.7, 77.7]",,,,,,,,,,,,0.929881,,,,,,,,,,,,625ae4f9-7347-4271-b7f4-6a3421b107f7,1316,,,"[89.7, 77.7]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,58,Spain,772,"['5c215bb8-0585-4937-a6aa-af8ea452357a', '97ea9f53-5e88-4727-b8f6-6cfd45f4bfd2']",43,,,,,,,,,,,,,,,,,,Spain,772,00:35:43.003,Carry,
2102,,,,,,,"[86.9, 62.7]",,,,,,,,,,,,1.661539,,,,,,,,,,,,29402876-b06f-4c8c-9b19-61cfbe49007d,1319,,,"[84.9, 68.1]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,58,Spain,772,"['6d5d59bf-3339-4480-af59-6302d697195e', 'afcfebe2-80f8-4cea-9c7e-a6f4c731cd53']",44,,,,,,,,,,,,,,,,,,Spain,772,00:35:44.632,Carry,
2103,,,,,,,"[88.8, 44.2]",,,,,,,,,,,,1.006688,,,,,,,,,,,,944e7273-2f19-4bbf-ac53-e6243de8a556,1322,,,"[90.4, 48.1]",3943043,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,58,Spain,772,"['2f5a6fea-f87d-4656-8c2d-30fbd0d44c7c', 'b1f2cea9-5f2f-469a-b700-6462cd88f3fc']",47,,,,,,,,,,,,,,,,,,Spain,772,00:35:47.337,Carry,
