,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca35b5d1-6449-40c1-a8b0-ba7319d8c272,2602,,"[38.1, 13.3]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Guehi,34526.0,Left Center Back,81,England,768,['b52a8fe0-f769-4672-8f6b-f8bca74dacc7'],25,,,,,,,,,,,,,,,,,England,768,00:10:25.041,Ball Receipt*,
1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d306c1b-8a66-4450-bf6d-c9a39eaf4fc5,2605,,"[43.7, 48.9]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,81,England,768,['e9f6b8b7-753d-4ba4-a9c9-ebad190a6a01'],27,,,,,,,,,,,,,,,,,England,768,00:10:27.253,Ball Receipt*,
1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24de1ff5-aaa3-4e72-85a3-3506508a8b13,2608,,"[98.6, 6.4]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieran Trippier,3308.0,Left Back,81,England,768,['ee7b0b49-a41f-480b-ae43-3ad609782de0'],35,,,,,,,,,,,,,,,,,England,768,00:10:35.137,Ball Receipt*,
1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d87fba-369e-48a6-985a-cbffd1124029,2611,,"[92.8, 20.5]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,81,England,768,['f8612e17-0857-43c6-aa26-2f590093956e'],39,,,,,,,,,,,,,,,,,England,768,00:10:39.906,Ball Receipt*,
1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b5cc9f5-5ed8-41ba-85ff-480397c758c2,2613,,"[87.8, 14.2]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,81,England,768,['b7e71c26-3878-47bb-9497-50c8bed7a66b'],41,,,,,,,,,,,,,,,,,England,768,00:10:41.050,Ball Receipt*,
1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458c0c0-2b9d-4527-b8b0-0532d38d1d5a,2616,,"[95.0, 24.1]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Phil Foden,4354.0,Left Wing,81,England,768,['6ce4d30f-95b7-4020-9fab-a94b2c467e60'],42,,,,,,,,,,,,,,,,,England,768,00:10:42.614,Ball Receipt*,
1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213c714-6722-49cf-8692-4381ca247528,2618,,"[89.7, 24.4]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,81,England,768,['2e7e3f65-8e0a-40f2-922a-54ceba7c237a'],43,,,,,,,,,,,,,,,,,England,768,00:10:43.247,Ball Receipt*,
1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea495af3-37b2-459c-95ad-461128f4f47d,2620,,"[85.1, 40.2]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,81,England,768,['0d0336db-fef8-4ee6-8b32-9a42faeeb8aa'],44,,,,,,,,,,,,,,,,,England,768,00:10:44.619,Ball Receipt*,
1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e5ecaa-e548-4e1f-b94b-d9b2019d73f6,2622,,"[85.9, 55.8]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,81,England,768,['4cc2bc2b-b56d-45f5-a310-536bf8d26e9e'],45,,,,,,,,,,,,,,,,,England,768,00:10:45.740,Ball Receipt*,
1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8e359ff-7ebb-4870-8605-4aca602c5f26,2629,,"[86.2, 62.5]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Back,81,England,768,"['0068f000-606b-4bd9-b0b3-70ddce735676', 'db139236-317f-49aa-8571-a8b4924a92e3']",51,,,,,,,,,,,,,,,,,England,768,00:10:51.933,Ball Receipt*,True
1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726725f-3811-4e1a-b672-25d66f110e75,2633,,"[93.7, 65.6]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bukayo Saka,22084.0,Right Wing,81,England,768,"['3f26524f-e338-42b7-b22b-82d5faa26611', 'bd2a9df4-b2c7-4749-83cf-4e8606d02ccc']",53,,,,,,,,,,,,,,,,,England,768,00:10:53.704,Ball Receipt*,True
1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61aa7dc8-ba9e-46bf-8f87-6d872362927f,2636,,"[96.8, 55.3]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,81,England,768,['a5635436-3623-48f9-97a0-03e148d22b5d'],55,,,,,,,,,,,,,,,,,England,768,00:10:55.487,Ball Receipt*,
1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f2ec4c-0c93-4ea8-8f32-8f3120539184,2639,,"[85.3, 66.4]",3930163,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Back,81,England,768,['8099d9f5-8d2f-41cd-9b11-7294b19df21c'],58,,,,,,,,,,,,,,,,,England,768,00:10:58.938,Ball Receipt*,
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0bb2baf-ae1f-4549-8aa2-8791d2877f08,2641,,"[81.1, 56.1]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,81,England,768,['a0885572-619b-4087-8f4e-4ff0a4697c0e'],0,,,,,,,,,,,,,,,,,England,768,00:11:00.078,Ball Receipt*,
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51025bbf-4804-4ddd-8690-171b7a187d3d,2644,,"[110.0, 67.0]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,81,England,768,['55d1b89e-9fa5-4a6a-ab7d-9e5fb56af94e'],3,,,,,,,,,,,,,,,,,England,768,00:11:03.484,Ball Receipt*,
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5feda0a-97e5-4a3f-9a86-eaeefe2e6f66,2648,,"[106.1, 44.9]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,81,England,768,['81bf8dbe-556c-42cb-8356-7f0f679bea41'],5,,,,,,,,,,,,,,,,,England,768,00:11:05.426,Ball Receipt*,
1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0349bc5-0e2d-4358-a5b9-3c6b1107457f,2654,,"[20.0, 22.1]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Center Midfield,82,Serbia,786,['a2213568-064a-4688-b0f0-e78edf2fad8d'],9,,,,,,,,,,,,,,,,,Serbia,786,00:11:09.156,Ball Receipt*,
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a03d3a99-ede8-4b24-a445-08aa97b98028,2657,,"[22.0, 70.4]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,82,Serbia,786,"['c2186408-836d-4c01-9047-7bde9e60355c', 'ef913385-57d4-4850-98c7-05ad82d35563']",13,,,,,,,,,,,,,,,,,Serbia,786,00:11:13.197,Ball Receipt*,True
1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe4875c9-b964-43c1-9492-60e1922566be,2660,,"[9.4, 63.8]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Veljkovic,6321.0,Right Center Back,82,Serbia,786,['325f8435-ea44-4b87-8ca4-8ac46528d1cf'],14,,,,,,,,,,,,,,,,,Serbia,786,00:11:14.752,Ball Receipt*,
1954,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c60d86ce-70d6-42a1-8202-bfbada3a966a,2663,,"[49.8, 49.8]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Center Midfield,82,Serbia,786,['7c717467-3ab4-4cfd-a7ca-dd64ea924d14'],20,,,,,,,,,,,,,,,,,Serbia,786,00:11:20.414,Ball Receipt*,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73dfc14f-ae1c-4d1b-9fc2-6fbe9dd48991,2667,,"[78.7, 10.0]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['c04f397d-76b5-4b32-ae7f-e9463b8cc835'],24,,,,,,,,,,,,,,,,,England,768,00:11:24.551,Ball Receipt*,
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e59e8298-b7e3-47aa-84fd-dc22c55995db,2670,,"[92.9, 3.6]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,83,England,768,['ddce1be2-deef-41d1-b288-6e02d894c38a'],29,,,,,,,,,,,,,,,,,England,768,00:11:29.005,Ball Receipt*,
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b344a10-0c34-479a-8c6e-2df0f3b9720b,2672,,"[85.7, 5.8]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['37e95c23-31ab-4404-a8c4-6444876049f1'],29,,,,,,,,,,,,,,,,,England,768,00:11:29.992,Ball Receipt*,
1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3d3b320-a7c6-4e9c-a1a4-77705e3f71dd,2675,,"[76.5, 11.6]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,83,England,768,['f87c6b0e-2b81-4316-8276-f83fc552bf3a'],31,,,,,,,,,,,,,,,,,England,768,00:11:31.417,Ball Receipt*,
1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f31ff7-f53b-4948-a17a-37467aab78e4,2678,,"[92.3, 6.3]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,83,England,768,['701aefa2-f544-413e-b4d2-a1197c3543f2'],33,,,,,,,,,,,,,,,,,England,768,00:11:33.316,Ball Receipt*,
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bef67713-1097-44c7-bd69-01aa310217f1,2681,,"[90.4, 13.8]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['f0677bb7-6e7d-4013-8066-ec1bc1996669'],35,,,,,,,,,,,,,,,,,England,768,00:11:35.148,Ball Receipt*,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee4f742-2470-476a-aaa9-f7fcfe909b3b,2684,,"[83.7, 5.6]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['b8f1470b-4a1b-455b-9f94-d2a1b27aa3dc'],36,,,,,,,,,,,,,,,,,England,768,00:11:36.403,Ball Receipt*,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5bf5417-7465-4e0f-bd0d-60bfea5e06b1,2687,,"[89.0, 9.7]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['3bb86b3b-b6d3-4490-bc65-dfe61bd4e50b'],37,,,,,,,,,,,,,,,,,England,768,00:11:37.399,Ball Receipt*,
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e049ae-3a06-4f0e-a5b9-2784a669450c,2690,,"[83.7, 3.3]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['57f4cff7-b07c-4a29-8c93-35f61169da0a'],38,,,,,,,,,,,,,,,,,England,768,00:11:38.488,Ball Receipt*,
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7da95f-7dcb-4956-9272-beda3618f429,2693,,"[74.2, 15.6]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,83,England,768,['f1f2c457-3863-44c4-aa5e-254868ca6fea'],40,,,,,,,,,,,,,,,,,England,768,00:11:40.168,Ball Receipt*,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44eef31c-e624-4657-a65c-ada41ae422c9,2696,,"[62.3, 48.0]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,83,England,768,['868e113e-e4f0-4a0c-9de1-10de3eb1ca0f'],43,,,,,,,,,,,,,,,,,England,768,00:11:43.525,Ball Receipt*,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f7b54b-0469-4d12-a1b6-e3e4f1ec9676,2699,,"[52.3, 28.0]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,83,England,768,['35badd6c-548b-4920-838d-d52a065d4e23'],46,,,,,,,,,,,,,,,,,England,768,00:11:46.969,Ball Receipt*,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f908e0bb-7ce9-4dab-a965-7bdd7c9159b2,2702,,"[72.0, 24.7]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['c53660ec-3bd2-43c4-b5a8-14aee43806e9'],49,,,,,,,,,,,,,,,,,England,768,00:11:49.280,Ball Receipt*,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8237e1d8-544d-4b23-9f22-eeb8851bb443,2705,,"[71.2, 4.4]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['aca94af7-4c85-4322-a2b2-ae68d52b033c'],51,,,,,,,,,,,,,,,,,England,768,00:11:51.847,Ball Receipt*,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a29dd7dd-e607-4a7c-9c23-d2e9b49c0e1a,2708,,"[80.4, 1.3]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,83,England,768,['725d84f9-5833-4243-adb0-8b3f24019dd2'],53,,,,,,,,,,,,,,,,,England,768,00:11:53.356,Ball Receipt*,
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7360391f-a3d3-4221-a4e2-0719db776101,2711,,"[66.4, 4.4]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['42c60b35-ad9b-4346-b40c-5ed1213e6352'],55,,,,,,,,,,,,,,,,,England,768,00:11:55.829,Ball Receipt*,
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9275c1f6-4599-4d38-abff-f436d2b0e231,2715,,"[50.6, 23.5]",3930163,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,83,England,768,"['018ddf89-abb2-43d7-b164-292f55fa2ba4', '225d388b-6bfd-499b-9dfc-d1f3970b4d3c']",58,,,,,,,,,,,,,,,,,England,768,00:11:58.752,Ball Receipt*,True
1972,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbb841a9-6a8d-43bc-8526-073cfd32d442,2718,,"[66.2, 15.3]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['16513c04-0560-4099-806b-66b02244926a'],0,,,,,,,,,,,,,,,,,England,768,00:12:00.359,Ball Receipt*,
1973,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694ff4ff-0d20-435e-8ece-6a9d86b9155e,2720,,"[69.9, 54.8]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Vlahović,18015.0,Right Center Forward,83,England,768,['55024c49-dd56-4cb5-b9fc-fa3451bf502e'],1,,,,,,,,,,,,,,,,,Serbia,786,00:12:01.085,Ball Receipt*,
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd592210-3bf8-4182-b070-c4eae9e1df4e,2724,,"[58.9, 48.9]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,83,England,768,['1c9aee1f-9a41-4841-8580-3db50e3b6ddb'],4,,,,,,,,,,,,,,,,,England,768,00:12:04.707,Ball Receipt*,
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f20144-7757-43e5-8dc6-bec9968252b2,2727,,"[64.3, 37.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,83,England,768,['1954e4b3-2594-407e-975f-e008a074f8fe'],8,,,,,,,,,,,,,,,,,England,768,00:12:08.847,Ball Receipt*,
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ff3782-47e6-4c05-bdb8-779184694de5,2730,,"[70.9, 25.5]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['7b4fb051-c9ae-4989-a5ef-8b9a9508b6da'],10,,,,,,,,,,,,,,,,,England,768,00:12:10.566,Ball Receipt*,
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c85c6277-4ece-45ac-a403-bcb08a5a2d71,2733,,"[79.2, 29.4]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,83,England,768,['e376b07e-de48-4352-b326-8aa868d9bbe3'],11,,,,,,,,,,,,,,,,,England,768,00:12:11.860,Ball Receipt*,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705e0dd4-dc4e-46ce-9633-265390d42bae,2735,,"[70.0, 27.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['a86c9fb2-0a5f-43ef-95d9-794e00cc5d6c'],12,,,,,,,,,,,,,,,,,England,768,00:12:12.800,Ball Receipt*,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640ccb21-5a4e-4259-8138-79640543810e,2738,,"[77.0, 49.4]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,83,England,768,['4153b59f-ef40-432e-8cea-28fd693d35ea'],15,,,,,,,,,,,,,,,,,England,768,00:12:15.069,Ball Receipt*,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750a72a2-98e5-4e40-b91e-3a7857ad8ac0,2741,,"[77.8, 37.2]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,83,England,768,['eed48aee-9863-4ccc-b0ce-d308fc6a1237'],18,,,,,,,,,,,,,,,,,England,768,00:12:18.612,Ball Receipt*,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e76e686-1fc4-488b-87b3-19931f2a7056,2744,,"[82.6, 3.1]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,83,England,768,['e069ee22-10ec-4818-bff4-14d128ccc2ec'],23,,,,,,,,,,,,,,,,,England,768,00:12:23.286,Ball Receipt*,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb9df18f-b66a-4cee-acf6-2685fc7de4ff,2746,,"[77.0, 5.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['f0081e6e-26c1-46e7-a869-98d41e5536e5'],23,,,,,,,,,,,,,,,,,England,768,00:12:23.873,Ball Receipt*,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1ba5b93-9cdc-41ba-959a-c86074226690,2749,,"[56.5, 20.6]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,83,England,768,['89212036-5f2d-48e5-b0bc-ada1b192fbcf'],27,,,,,,,,,,,,,,,,,England,768,00:12:27.480,Ball Receipt*,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5f7b13c-0345-44e3-86da-b95a8ca16e99,2753,,"[51.2, 32.7]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,83,England,768,['d250bcd6-bd6f-4709-ae28-1cfcd6341078'],29,,,,,,,,,,,,,,,,,England,768,00:12:29.571,Ball Receipt*,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0868c7db-0e39-459d-bcd4-0ac6e154b8d3,2756,,"[54.8, 26.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,83,England,768,['6429db2e-9867-4774-9fe4-fa8725dac654'],31,,,,,,,,,,,,,,,,,England,768,00:12:31.477,Ball Receipt*,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942a5186-4737-4e03-8e14-0786c8524466,2759,,"[63.4, 18.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,83,England,768,['d88825d5-211c-47f0-9252-a6f2703fcefa'],34,,,,,,,,,,,,,,,,,England,768,00:12:34.121,Ball Receipt*,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290d342c-4da7-4a7b-86e6-1092c31f4cb1,2763,,"[51.8, 18.3]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,83,England,768,['ceca7c8b-1586-4b44-9d71-1bd0b82275a1'],35,,,,,,,,,,,,,,,,,England,768,00:12:35.564,Ball Receipt*,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fd55a53-9ac9-4b88-b608-723922072a4f,2766,,"[53.7, 53.8]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,83,England,768,['d8e9b994-136e-4962-aa7b-0ad3e045f1f8'],40,,,,,,,,,,,,,,,,,England,768,00:12:40.350,Ball Receipt*,
1989,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a689c440-4f06-4475-a217-e0c3996177e8,2769,,"[98.7, 33.1]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,83,England,768,['e19c69d2-b504-4ce1-82ee-cd640f734011'],44,,,,,,,,,,,,,,,,,England,768,00:12:44.914,Ball Receipt*,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dfccf4b-0959-468e-ae1c-3aab15062b79,2772,,"[14.0, 24.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Milenković,5603.0,Center Back,84,Serbia,786,['5fe39ad5-f6ed-45c6-a673-96976c02fa62'],52,,,,,,,,,,,,,,,,,Serbia,786,00:12:52.515,Ball Receipt*,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cfb84db-8415-4970-a517-7b583497e7dd,2774,,"[29.0, 32.0]",3930163,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saša Lukić,6687.0,Center Defensive Midfield,84,Serbia,786,['e55b1308-d7dc-4630-8e28-0cb8cff2fb4e'],55,,,,,,,,,,,,,,,,,Serbia,786,00:12:55.307,Ball Receipt*,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a45d9a-e4ac-48bc-893c-5a8860009415,2777,,"[30.0, 67.4]",3930163,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Veljkovic,6321.0,Right Center Back,84,Serbia,786,['df3bb1bb-372c-4b88-8769-fffed07c0fd1'],1,,,,,,,,,,,,,,,,,Serbia,786,00:13:01.100,Ball Receipt*,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a581576-a712-4cf1-91f4-56b5d26eed8c,2780,,"[42.3, 76.5]",3930163,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,84,Serbia,786,['a9c7f0a7-0b1d-4664-92c4-e88905239b77'],3,,,,,,,,,,,,,,,,,Serbia,786,00:13:03.498,Ball Receipt*,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545584c7-ba48-4c8f-a76f-ade0d5e041d0,2782,,"[43.4, 67.3]",3930163,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Ilić,30179.0,Right Center Midfield,84,Serbia,786,['5be96baf-10ef-49d7-87ec-9b8c14ddf714'],4,,,,,,,,,,,,,,,,,Serbia,786,00:13:04.201,Ball Receipt*,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16888681-88bf-4b9d-aff4-4cdd3c8d8d48,2784,,"[24.5, 73.8]",3930163,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Veljkovic,6321.0,Right Center Back,84,Serbia,786,['7e8384ad-e5a5-4191-8d9e-12a6bebe2237'],5,,,,,,,,,,,,,,,,,Serbia,786,00:13:05.380,Ball Receipt*,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa88e26-bf5c-490d-b05e-ccbb5489afbd,2787,,"[24.7, 52.7]",3930163,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Ilić,30179.0,Right Center Midfield,84,Serbia,786,['ea2f7018-18a0-4394-8ea9-1b028447db0b'],8,,,,,,,,,,,,,,,,,Serbia,786,00:13:08.800,Ball Receipt*,
