,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
335,,,,,,,,,,,,,,,,,,0.987987,,,,,,,,,,,,,6b19555a-0e57-4b05-8493-5d23f8371674,1094,,,"[41.2, 1.7]",3930181,25,,,,0.56002486,,Left Foot,,,"[53.8, 9.6]",Ground Pass,14.871785,,,,,Benjamin Šeško,38759.0,,,,,,,1,Regular Play,Timi Elšnik,15896.0,Left Defensive Midfield,43,Slovenia,944,['28486304-24f1-453f-a75d-0632ad55e824'],51,,,,,,,,,,,,,,,,,Slovenia,944,00:25:51.293,Pass,
336,,,,,,,,,,,,,,,,,,1.559625,,,,,,,,,,,,,8f81d862-9fbb-40a0-97f7-c5dd6503727e,1098,,,"[54.3, 10.5]",3930181,25,,,,-1.1120992,,Right Foot,,,"[58.3, 2.4]",Low Pass,9.033825,,,,,Jan Mlakar,31089.0,,,,,,,1,Regular Play,Benjamin Šeško,38759.0,Left Center Forward,43,Slovenia,944,['9aada7c2-22b5-42f8-8a8c-a8953dbe7792'],52,,,,,,,,,,,,,,,,,Slovenia,944,00:25:52.511,Pass,
337,,,,,,,,,,,,,,,,,,0.993543,,,,,,,,,,,,,d2d351b8-d07f-4b08-a087-44c17d7d49ab,1106,,,"[65.8, 76.3]",3930181,26,True,,,-2.2093306,,Right Foot,,,"[51.4, 56.9]",Ground Pass,24.160297,,,,,John Stones,3244.0,,,,,,Free Kick,1,From Free Kick,Kyle Walker,3205.0,Right Back,44,England,768,['27589bae-9b45-4670-93bd-25f94cb7fdc5'],9,,,,,,,,,,,,,,,,,England,768,00:26:09.797,Pass,
338,,,,,,,,,,,,,,,,,,2.086772,,,,,,,,,,,,,7d809d37-de85-46f1-92d3-e9fbb4b7c5f8,1108,,,"[52.7, 55.7]",3930181,26,,,,-1.300306,,Right Foot,,,"[62.1, 21.8]",Ground Pass,35.17911,,,,,Kieran Trippier,3308.0,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,44,England,768,['5c0c2577-1988-4d09-af05-de704b2d35ab'],12,,,,,,,,,,,,,,,,,England,768,00:26:12.086,Pass,
339,,,,,,,,,,,,,,,,,,1.031612,,,,,,,,,,,,,f92728cc-585b-490a-9972-c380131e381f,1111,,,"[66.4, 17.1]",3930181,26,,,,-0.52888155,,Right Foot,,,"[81.8, 8.1]",Ground Pass,17.83704,,,,,Phil Foden,4354.0,,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Left Back,44,England,768,['1bbcaa5b-cf08-47fa-bacf-16f751038969'],15,,,,,,,,,,,,,,,,,England,768,00:26:15.493,Pass,
340,,,,,,,,,,,,,,,,,,2.570178,,,,,,,,,,,,,e489edb1-acb3-466d-8dae-6554f5bccfaf,1114,,,"[94.1, 35.2]",3930181,26,,,,-0.35155824,,Left Foot,,,"[120.0, 25.7]",Ground Pass,27.587317,,,Out,,Harry Kane,10955.0,,,,Through Ball,True,,1,From Free Kick,Phil Foden,4354.0,Left Wing,44,England,768,['9fae9084-1a31-469e-90d7-b4e41a040edb'],21,,,,,,,,,,,,,,,,,England,768,00:26:21.138,Pass,
341,,,,,,,,,,,,,,,,,,2.742869,,,,,,,,,,,,,b7499df0-dfc4-456e-bdd3-f19386b59eca,1116,,,"[5.4, 38.7]",3930181,26,,,,-0.32529664,,Right Foot,,,"[56.1, 21.6]",High Pass,53.506073,,,Incomplete,,Jan Mlakar,31089.0,,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,45,Slovenia,944,"['046f8e11-a07b-4127-97ee-67bcb94cc3a9', '55d96794-854b-4503-a521-cbfe31b62dc6']",43,,,,,,,,,,,,,,,,,Slovenia,944,00:26:43.441,Pass,
342,,,,,,,,,,,,,,,,,,0.78927,,,,,,,,,,,,,046f8e11-a07b-4127-97ee-67bcb94cc3a9,1118,,,"[64.0, 58.5]",3930181,26,,,,0.9305685,,Right Foot,,,"[71.3, 68.3]",Low Pass,12.220065,,,,,Bukayo Saka,22084.0,,,,,,Interception,1,Regular Play,Kyle Walker,3205.0,Right Back,46,England,768,"['264797fe-ab4d-4d5d-8f17-ccc000453cff', 'b7499df0-dfc4-456e-bdd3-f19386b59eca']",46,,,,,,,,,,,,,,,,,England,768,00:26:46.184,Pass,
343,,,,,,,,,,,,,,,,,,1.270531,,,,,,,,,,,,,3b49c7dc-63b7-499e-bc47-cba60869e9c5,1122,,,"[72.3, 77.7]",3930181,26,,,,-2.9729958,,Left Foot,,,"[58.2, 75.3]",Ground Pass,14.302797,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,46,England,768,"['261d71cc-ef8a-4116-bd71-46fb0f2fa3ba', 'db66391f-b722-4c25-91e4-e6e6a2640bee']",51,,,,,,,,,,,,,,,,,England,768,00:26:51.644,Pass,True
344,,,,,,,,,,,,,,,,,,1.502827,,,,,,,,,,,,,cfa115e6-ea0b-4bec-9b40-bb0407093d1c,1125,,,"[58.2, 75.3]",3930181,26,,,,-1.8376821,,Right Foot,,,"[50.9, 48.6]",Ground Pass,27.679956,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,46,England,768,['f0a153db-8ffc-4330-b470-bd77afe5518a'],53,,,,,,,,,,,,,,,,,England,768,00:26:53.429,Pass,
345,,,,,,,,,,,,,,,,,,1.557444,,,,,,,,,,,,,3a9541d5-2a2a-4821-910d-85d8c7f62139,1128,,,"[62.7, 28.6]",3930181,26,,,,-1.3720176,,Right Foot,,,"[65.5, 14.7]",Ground Pass,14.17921,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,46,England,768,['03863aef-b1fa-4334-a455-02f2af2ddf3c'],58,,,,,,,,,,,,,,,,,England,768,00:26:58.897,Pass,
346,,,,,,,,,,,,,,,,,,0.966578,,,,,,,,,,,,,bd14bcb8-1110-4c5a-86c0-f76ccb32a947,1131,,,"[62.1, 5.2]",3930181,27,,,,-0.16076274,,Right Foot,,,"[73.2, 3.4]",Ground Pass,11.244999,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,46,England,768,['b791af57-2e93-410c-a397-8aff66b32a6c'],1,,,,,,,,,,,,,,,,,England,768,00:27:01.734,Pass,
347,,,,,,,,,,,,,,,,,,1.143939,,,,,,,,,,,,,03fa5c2e-aaa4-4c23-b5d5-1b5033aaab93,1135,,,"[73.1, 4.4]",3930181,27,,,,3.0816646,,Left Foot,,,"[63.1, 5.0]",Ground Pass,10.017983,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,46,England,768,"['6dd9da5f-6178-41ac-b9dd-095b4b2a8a2c', 'e9c8e7f0-d6d6-47bc-b1c5-dbaa0b2cdc4b']",3,,,,,,,,,,,,,,,,,England,768,00:27:03.271,Pass,True
348,,,,,,,,,,,,,,,,,,1.633781,,,,,,,,,,,,,5370a449-aa23-4462-95b0-09c4f4f3b543,1138,,,"[62.6, 6.0]",3930181,27,,,,2.1389863,,Left Foot,,,"[51.3, 23.7]",Ground Pass,20.999523,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,46,England,768,['5e39c3d0-9fb7-4880-b79b-9d2f053e9f27'],6,,,,,,,,,,,,,,,,,England,768,00:27:06.494,Pass,
349,,,,,,,,,,,,,,,,,,2.560353,,,,,,,,,,,,,3cff1f14-498c-4cfd-908d-c09125d660f3,1142,,,"[49.0, 25.4]",3930181,27,,,,2.290749,,Right Foot,,,"[26.9, 50.6]",Ground Pass,33.517906,,,,,Jordan Pickford,3468.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,46,England,768,"['06ea0833-6ee0-46d9-aa8c-cff8b4815f3c', 'dabcf47e-de1f-4efa-85b2-264b22afa4c7']",9,,,,,,,,,,,,,,,,,England,768,00:27:09.179,Pass,True
350,,,,,,,,,,,,,,,,,,2.441042,,,,,,,,,,,,,34592d7d-666c-425c-82ec-38fd2791bb11,1145,,,"[29.0, 48.3]",3930181,27,,,,-1.1391013,,Right Foot,,,"[37.2, 30.5]",Ground Pass,19.59796,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,46,England,768,['d3adf435-24e4-468a-acb9-599cbb9a3bf3'],14,,,,,,,,,,,,,,,,,England,768,00:27:14.487,Pass,
351,,,,,,,,,,,,,,,,,,1.347833,,,,,,,,,,,,,0b7f4aa9-31d4-43ad-9f4a-4e78bcdf5913,1148,,,"[48.5, 25.4]",3930181,27,,,,1.7448416,,Right Foot,,,"[43.7, 52.7]",Ground Pass,27.718765,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,46,England,768,['5873df67-d6d4-48ff-ad23-a84c7d0a4a14'],21,,,,,,,,,,,,,,,,,England,768,00:27:21.808,Pass,
352,,,,,,,,,,,,,,,,,,2.249988,,,,,,,,,,,,,89414b47-b328-4ee4-87c4-b67dcea17a62,1151,,,"[45.9, 58.7]",3930181,27,,,,-1.3984889,,Right Foot,,,"[52.2, 22.5]",Ground Pass,36.744114,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,46,England,768,['34acd6a5-00c3-473a-adb2-01cd59d57de4'],25,,,,,,,,,,,,,,,,,England,768,00:27:25.881,Pass,
353,,,,,,,,,,,,,,,,,,0.846597,,,,,,,,,,,,,f43f0469-12e6-4fc6-a0d3-5d60c830bb16,1154,,,"[67.4, 21.6]",3930181,27,,,,1.5582969,,Left Foot,,,"[67.6, 37.6]",Ground Pass,16.00125,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,46,England,768,['578d1729-60a9-4ac2-942c-c2e45fc1293e'],31,,,,,,,,,,,,,,,,,England,768,00:27:31.411,Pass,
354,,,,,,,,,,,,,,,,,,1.065599,,,,,,,,,,,,,b255f91e-b34a-4b57-9789-de56441a5c09,1158,,,"[70.2, 33.3]",3930181,27,,,,1.885554,,Right Foot,,,"[66.0, 46.2]",Ground Pass,13.566503,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,46,England,768,"['99a9dcf6-c98b-402a-a013-b9d13fb3fa72', 'd7b78c4a-b1d0-40ac-9017-88536e14cc71']",36,,,,,,,,,,,,,,,,,England,768,00:27:36.278,Pass,True
355,,,,,,,,,,,,,,,,,,1.497439,,,,,,,,,,,,,831b217d-540c-415f-9c63-b7555966d99b,1161,,,"[67.4, 46.4]",3930181,27,,,,1.067601,,Right Foot,,,"[79.4, 68.2]",Ground Pass,24.884533,,,,,Conor Gallagher,29399.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,46,England,768,['429fa914-6bdb-4a8a-9b7c-b85da179fdc0'],38,,,,,,,,,,,,,,,,,England,768,00:27:38.321,Pass,
356,,,,,,,,,,,,,,,,,,1.632799,,,,,,,,,,,,,0c922d2d-909d-441b-9aa3-4ad656f4b213,1167,,,"[84.4, 77.9]",3930181,27,,,,-0.66493165,,Left Foot,,,"[105.7, 61.2]",Ground Pass,27.066216,,,,,Harry Kane,10955.0,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,46,England,768,['f576b650-74c8-4ce0-9349-6ea46d8b277c'],42,,,,,,,,,,,,,,,,,England,768,00:27:42.834,Pass,
357,,,,,,,,,,,,,,,,,,0.90284,,,,,,,,,,,,,c148d953-8c75-45ef-8671-5b07842d2d46,1174,,,"[12.9, 18.4]",3930181,27,,,,0.3980143,,Right Foot,,,"[21.7, 22.1]",Ground Pass,9.546204,,,,,Jan Mlakar,31089.0,,,,,,,1,Regular Play,Jaka Bijol,16047.0,Left Center Back,46,England,768,['db4e8b65-f68f-4796-a14d-ceab9d3d4f58'],46,,,,,,,,,,,,,,,,,Slovenia,944,00:27:46.824,Pass,
358,,,,,,,,,,,,,,,,,,0.482575,,,,,,,,,,,,,932e510e-ba9e-47a9-a71f-74523df9397d,1176,,,"[21.7, 22.1]",3930181,27,,,,2.8822608,,Right Foot,,,"[16.8, 23.4]",Ground Pass,5.0695167,,,Incomplete,,Adam Gnezda Čerin,31968.0,,,,,,,1,Regular Play,Jan Mlakar,31089.0,Left Midfield,46,England,768,"['1113c237-e5cb-4847-8361-4df7f825098a', 'c598ce45-0535-4588-bdb8-ed01339925d5']",47,,,,,,,,,,,,,,,,,Slovenia,944,00:27:47.727,Pass,
359,,,,,,,,,,,,,,,,,,0.980608,,,,,,,,,,,,,9a3deac0-a129-4b2b-8eb6-f2a158eb94aa,1187,,,"[91.2, 35.7]",3930181,27,,,,-2.4683974,,Right Foot,,,"[83.3, 29.4]",Ground Pass,10.104454,,,,,Kieran Trippier,3308.0,,,,,,Recovery,1,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,46,England,768,"['0ee269d6-52ac-42cf-8853-85127b947410', '7eb12bca-99ba-4540-8ed2-1835b13e2033', 'c78087ef-d861-49ba-b275-f5271cdddd7b']",55,,,,,,,,,,,,,,,,,England,768,00:27:55.042,Pass,True
360,,,,,,,,,,,,,,,,,,1.273068,,,,,,,,,,,,,2d04831c-65c8-4add-bdec-2aec275728b5,1190,,,"[83.4, 28.4]",3930181,27,,,,-0.29008693,,Left Foot,,,"[96.8, 24.4]",Ground Pass,13.984277,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,46,England,768,['e18af9f2-1f3b-4c5c-ae34-39a3b1b8d0e0'],56,,,,,,,,,,,,,,,,,England,768,00:27:56.152,Pass,
361,,,,,,,,,,,,,,,,,,1.385148,,,,,,,,,,,,,72009893-4e95-4053-a2f8-45df15d3bb9e,1193,,,"[97.3, 23.7]",3930181,27,,,,-3.129398,,Left Foot,,,"[89.1, 23.6]",Ground Pass,8.20061,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,46,England,768,"['b9282e1c-bca8-4a16-96f8-c3c318750d2a', 'efb5f541-f330-410a-8164-62832c39c271']",57,,,,,,,,,,,,,,,,,England,768,00:27:57.425,Pass,True
362,,,,,,,,,,,,,,,,,,1.336393,,,,,,,,,,,,,3532e4db-8e4d-4c1a-8304-e8e7a3addaff,1196,,,"[89.1, 23.6]",3930181,27,,,,-0.82272524,,Right Foot,,,"[100.7, 11.1]",Ground Pass,17.053152,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,46,England,768,['aa534b57-bec1-4ba9-b8bd-a8061af92f23'],59,,,,,,,,,,,,,,,,,England,768,00:27:59.815,Pass,
363,,,,,,,,,,,,,,,,,,0.689271,,,,,,,,,,,,,d1d423f6-a336-4f8b-9529-e3913b3ec18c,1199,,,"[108.3, 12.4]",3930181,28,,,,-2.5879114,,Left Foot,,,"[102.8, 9.0]",Ground Pass,6.4660654,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,46,England,768,['a8580dd4-d36c-4ab3-8dcc-3b10cf44be79'],3,,,,,,,,,,,,,,,,,England,768,00:28:03.841,Pass,
364,,,,,,,,,,,,,,,,,,0.694158,,,,,,,,,,,,,3d08f51b-71b1-45a8-9c61-bbb848024814,1202,,,"[101.7, 9.0]",3930181,28,,,,0.18394345,,Right Foot,,,"[106.0, 9.8]",Ground Pass,4.3737855,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,46,England,768,['63595e3d-bb6a-411d-a1bb-8078e50bb671'],6,,,,,,,,,,,,,,,,,England,768,00:28:06.290,Pass,
365,,,,,,,,,,,,,,,,,,0.632055,,,,,,,,,,,,,822daa9c-3773-4498-95ab-ff381f3c5acb,1205,,,"[104.6, 10.0]",3930181,28,,,,-2.6885266,,Left Foot,,,"[97.0, 6.3]",Ground Pass,8.45281,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,46,England,768,['98669da7-0ce9-45e8-8eb8-3e2f2689d5a3'],7,,,,,,,,,,,,,,,,,England,768,00:28:07.598,Pass,
366,,,,,,,,,,,,,,,,,,0.187321,,,,,,,,,,,,,291783ab-a4a9-4fa2-80b8-c7ee87204373,1208,,,"[97.0, 6.3]",3930181,28,,,,0.90027475,,Right Foot,,,"[99.3, 9.2]",Ground Pass,3.7013512,,,Incomplete,,Bukayo Saka,22084.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,46,England,768,"['5b8b4a4a-aa0d-4a9e-b0c8-415195d83822', '887cf5be-55ad-4ef5-99ad-15698a41010b']",9,,,,,,,,,,,,,,,,,England,768,00:28:09.233,Pass,
367,,,,,,,,,,,,,,,,,,1.100544,,,,,,,,,,,,,a6dbd2ed-efa6-4f6c-8ffd-905e38873c93,1211,,,"[96.8, 0.1]",3930181,28,,,,0.82619184,,,,,"[106.2, 10.3]",Low Pass,13.870832,,,,,Phil Foden,4354.0,,,,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Left Back,47,England,768,['c0a1e86c-665c-495e-939b-9fc2af44d440'],22,,,,,,,,,,,,,,,,,England,768,00:28:22.308,Pass,
368,,,,,,,,,,,,,,,,,,0.119444,,,,,,,,,,,,,dcd81d0a-fda5-43c4-a01e-66e2011b9208,1214,,,"[106.2, 10.3]",3930181,28,,,,-2.2477112,,Left Foot,,,"[101.7, 4.7]",Low Pass,7.18401,,,,,Kieran Trippier,3308.0,,,,,,,1,From Throw In,Phil Foden,4354.0,Left Wing,47,England,768,['4dd0926a-3df3-4f5f-b6df-885eb43647ce'],23,,,,,,,,,,,,,,,,,England,768,00:28:23.986,Pass,
369,,,,,,,,,,,,,,,,,,1.993897,,,,,,,,,,,,,5f28ca41-01b3-44ca-a3b2-347a7ad53c1f,1217,,,"[101.8, 6.1]",3930181,28,,,,1.2857797,,Right Foot,,,"[106.4, 21.8]",Ground Pass,16.360012,,,Incomplete,,Jude Bellingham,30714.0,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,47,England,768,"['d6dfc04d-ba3a-43b4-b1b0-8df73060a407', 'e0f248c5-ebfc-4d78-b90f-1fea7c02bbb6']",25,,,,,,,,,,,,,,,,,England,768,00:28:25.465,Pass,
370,,,,,,,,,,,,,,,,,,0.981474,,,,,,,,,,,,,9321a1d1-e7a1-4c0a-b809-df7ecb86407a,1221,,,"[31.0, 54.6]",3930181,28,,,,-1.1146532,,Right Foot,,,"[41.5, 33.2]",Ground Pass,23.837156,,,,,Jan Mlakar,31089.0,,,,,,,1,From Throw In,Žan Karničnik,137487.0,Right Back,47,England,768,['e160a56d-5eba-49de-8f2f-52c0ec5feaae'],30,,,,,,,,,,,,,,,,,Slovenia,944,00:28:30.301,Pass,
371,,,,,,,,,,,,,,,,,,3.691364,,,,,,,,,,,,,a85275b8-1a4b-4d06-b6ba-86525aaf1d02,1224,,,"[68.4, 40.8]",3930181,28,,,,-0.5097687,,Right Foot,,,"[106.5, 19.5]",Ground Pass,43.649742,,,Incomplete,,Benjamin Šeško,38759.0,,,,Through Ball,True,,1,From Throw In,Jan Mlakar,31089.0,Left Midfield,47,England,768,"['e31459f8-9580-4d32-95b4-893e7f95ea13', 'f371b426-eb05-4141-adaa-ce560eb2ccb1']",34,,,,,,,,,,,,,,,,,Slovenia,944,00:28:34.327,Pass,
372,,,,,,,,,,,,,,,,,,1.191708,,,,,,,,,,,,,9a07ec66-25cd-4be7-99c9-378b4588b244,1228,,,"[13.4, 57.7]",3930181,28,,,,-0.04874185,,Keeper Arm,,,"[29.8, 56.9]",Ground Pass,16.4195,,,,,Conor Gallagher,29399.0,,,,,,,1,From Keeper,Jordan Pickford,3468.0,Goalkeeper,48,England,768,['617f4137-19e4-427e-b37a-4ba3bcfa0e8d'],39,,,,,,,,,,,,,,,,,England,768,00:28:39.454,Pass,
373,,,,,,,,,,,,,,,,,,1.842099,,,,,,,,,,,,,c6033478-925a-46c9-bfef-cda9b32099fd,1231,,,"[43.0, 50.7]",3930181,28,,,,-1.2645085,,Right Foot,,,"[50.4, 27.3]",Ground Pass,24.542208,,,,,Kieran Trippier,3308.0,,,,,,,1,From Keeper,Conor Gallagher,29399.0,Right Defensive Midfield,48,England,768,['3358b4fc-b1c3-4a86-bb80-df00d996b8b5'],43,,,,,,,,,,,,,,,,,England,768,00:28:43.884,Pass,
374,,,,,,,,,,,,,,,,,,1.298233,,,,,,,,,,,,,699ead3c-f6f0-4241-89a9-5056a7c1e725,1234,,,"[62.7, 18.1]",3930181,28,,,,-0.49135906,,Right Foot,,,"[81.2, 8.2]",Ground Pass,20.982374,,,,,Phil Foden,4354.0,,,,,,,1,From Keeper,Kieran Trippier,3308.0,Left Back,48,England,768,['99bf9045-b26f-4a2e-a737-f8ce5a3005d5'],47,,,,,,,,,,,,,,,,,England,768,00:28:47.347,Pass,
375,,,,,,,,,,,,,,,,,,0.833466,,,,,,,,,,,,,fc3a7a12-2fc8-4609-a818-296cc2b62cbd,1237,,,"[93.8, 13.9]",3930181,28,,,,2.2372615,,Left Foot,,,"[86.8, 22.8]",Ground Pass,11.322986,,,,,Jude Bellingham,30714.0,,,,,,,1,From Keeper,Phil Foden,4354.0,Left Wing,48,England,768,['e145a0ba-d8ef-4ba0-91c7-47a4ba6a3121'],52,,,,,,,,,,,,,,,,,England,768,00:28:52.079,Pass,
376,,,,,,,,,,,,,,,,,,0.926561,,,,,,,,,,,,,480de771-f730-48bc-ba74-37eb25a004a9,1239,,,"[86.8, 22.8]",3930181,28,,,,-1.7046072,,Right Foot,,,"[85.4, 12.4]",Ground Pass,10.493808,,,,,Kieran Trippier,3308.0,,,,,,,1,From Keeper,Jude Bellingham,30714.0,Center Attacking Midfield,48,England,768,['c7b5f8fb-3e9e-4d86-862a-7b202c34cf18'],52,,,,,,,,,,,,,,,,,England,768,00:28:52.913,Pass,
377,,,,,,,,,,,,,,,,,,0.965242,,,,,,,,,,,,,b388be9f-7a6e-4cda-a074-4aa82169dc97,1242,,,"[85.4, 12.4]",3930181,28,,,,1.7894653,,Right Foot,,,"[82.8, 24.1]",Ground Pass,11.985408,,,,,Jude Bellingham,30714.0,,,,,,,1,From Keeper,Kieran Trippier,3308.0,Left Back,48,England,768,['c190f7f1-0b12-431d-953a-2b29c7861b6d'],55,,,,,,,,,,,,,,,,,England,768,00:28:55.032,Pass,
378,,,,,,,,,,,,,,,,,,2.131872,,,,,,,,,,,,,629d4685-183c-4a5c-b88f-7560d403bda5,1245,,,"[82.0, 26.5]",3930181,28,,,,1.9456791,,Right Foot,,,"[68.7, 60.3]",High Pass,36.322582,,,,,Kyle Walker,3205.0,,,,,,,1,From Keeper,Jude Bellingham,30714.0,Center Attacking Midfield,48,England,768,['06579f08-18e7-4b44-b144-8e02fb729e3b'],56,,,,,,,,,,,,,,,,,England,768,00:28:56.787,Pass,
379,,,,,,,,,,,,,,,,,,0.632534,,,,,,,,,,,,,20efed56-677e-49d5-9c5d-5741aefa18b5,1248,,,"[69.4, 60.4]",3930181,29,,,,0.0,,Left Foot,,,"[78.2, 60.4]",Ground Pass,8.8,,,,,Declan Rice,3943.0,,,,,,,1,From Keeper,Kyle Walker,3205.0,Right Back,48,England,768,['f82290d4-08b8-447b-87c5-3b99a8ba1948'],4,,,,,,,,,,,,,,,,,England,768,00:29:04.400,Pass,
380,,,,,,,,,,,,,,,,,,0.8229,,,,,,,,,,,,,84aeba25-c827-498f-9d77-9955f51f77aa,1251,,,"[95.1, 56.7]",3930181,29,,,,-1.1251416,a442fa26-b928-450f-ae3e-4e75a1953037,Right Foot,,,"[102.6, 41.0]",Ground Pass,17.399426,,,,,Harry Kane,10955.0,True,,,,,,1,From Keeper,Declan Rice,3943.0,Left Defensive Midfield,48,England,768,['b7ed02d9-6be9-488e-b67a-6eb4e1e55b3d'],7,,,,,,,,,,,,,,,,,England,768,00:29:07.697,Pass,
381,,,,,,,,,,,,,,,,,,0.922667,,,,,,,,,,,,,8886055b-9849-48a6-a53c-813349db0135,1258,,,"[94.6, 3.4]",3930181,29,,,,0.36352688,,Left Foot,,,"[103.8, 6.9]",Ground Pass,9.843272,,,,,Phil Foden,4354.0,,,,,,Recovery,1,From Keeper,Kieran Trippier,3308.0,Left Back,48,England,768,['a62c7b0d-9fda-46b7-a4af-a6862ba3717a'],14,,,,,,,,,,,,,,,,,England,768,00:29:14.087,Pass,
382,,,,,,,,,,,,,,,,,,1.943323,,,,,,,,,,,,,0c5e756c-9cc0-4c42-bcc3-1b3f8114d2d8,1261,,,"[107.5, 7.4]",3930181,29,,,,1.3706809,,Left Foot,True,,"[116.1, 49.8]",High Pass,43.26338,,,Incomplete,,Harry Kane,10955.0,,,True,,,,1,From Keeper,Phil Foden,4354.0,Left Wing,48,England,768,"['b8a7bec8-1893-4866-bb83-209a41305f8f', 'd410062f-e109-4055-8f60-1d47c3d2ae49']",16,,,,,,,,,,,,,,,,,England,768,00:29:16.772,Pass,
383,,,,,,,,,,,,,,,,,,2.136652,,,,,,,,,,,,,d252e64f-b935-4a71-844e-a5c25feb6d83,1264,,,"[120.0, 80.0]",3930181,30,,,,-1.8401088,8fcf69c6-f56a-420b-a820-2d8f6eb8f737,Right Foot,,,"[107.8, 35.8]",High Pass,45.852806,,,,True,Harry Kane,10955.0,True,,True,Outswinging,,Corner,1,From Corner,Kieran Trippier,3308.0,Left Back,49,England,768,['96e3640d-ebec-4055-bbef-0c933423aa03'],11,,,,,,,,,,,,,,,,,England,768,00:30:11.372,Pass,
384,,,,,,,,,,,,,,,,,,0.807947,,,,,,,,,,,,,1919fa50-a4a7-4a8b-b5c5-2a0f8cc4b887,1278,,,"[101.7, 14.9]",3930181,30,,,,1.994664,ec1cad31-5a29-4ab2-a3fb-cbd55ce0a125,Right Foot,,,"[98.0, 23.1]",Ground Pass,8.99611,,,,,Harry Kane,10955.0,True,,,,,,1,From Corner,Declan Rice,3943.0,Left Defensive Midfield,49,England,768,['15e7d681-d7ec-47c2-a611-50e81f09209c'],23,,,,,,,,,,,,,,,,,England,768,00:30:23.004,Pass,
